smiles,LogLD 
NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl,3.6289449374290075
OP(O)(=O)OCC(Cl)(Cl)Cl,3.1249742920643166
NCCNCCNCCN,3.2824440134380226
COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,3.2647454850740383
COC1=CC(=CC(OC)=C1OC)C(=O)N1CCOCC1,3.185698887878368
CCCCNC(=O)OCC(C)(CCC)COC(N)=O,3.4206219699020273
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,3.5362969345660815
CCCC(CCC)C(O)=O,3.657933724715971
CCCC(CCC)C(N)=O,3.06121298426707
[Br-].CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N1CCCCC1)[N+]1(C)CCCCC1,3.2411511997261577
OC(=O)C1=CC=CN=C1.CN(CCO)CC(O)CN1C=NC2=C1C(=O)N(C)C(=O)N2C,3.352552650551048
CC1=CC=CC(C)=C1NC(=O)C1=CC(=C(Cl)C=C1O)S(N)(=O)=O,3.5527161956132716
CN(C)CCOC1=CC2=C(SC3=CC=C(Cl)C=C13)C=CC=C2,3.1154527102035625
CN=C=O,1.9023733990338572
CC[Pb](CC)(CC)CC,1.0450501057503834
[Cl-].CC(C)(C)CC(C)(C)C1=CC=C(OCCOCC[N+](C)(C)CC2=CC=CC=C2)C=C1,3.3302289518042585
C1CCC(CC1)N=C=NC1CCCCC1,3.0916277604777465
CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O,3.0497117927082615
COP(=O)(NC(C)=O)SC,1.8468897665634139
CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C,3.2429798537794468
[Na+].[O-]C(=O)C1=C(C=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=C1)[N+]([O-])=O,3.2988501658540064
COC(=O)C1=C(C=CC=C1)S(=O)(=O)NC(=O)NC1=NC(C)=NC(OC)=N1,3.7578622713575047
CCNC1=NC(SC)=NC(NC(C)C)=N1,3.33570875991207
CN(\\C=N\\C1=C(C)C=C(C)C=C1)\\C=N\\C1=C(C)C=C(C)C=C1,2.8933830851201248
COC1=CC=CC=C1N,3.11649323282204
ClC1=CC=CC=C1C1=NN=C(N=N1)C1=C(Cl)C=CC=C1,3.022146492697834
CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,3.3563267355478383
CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=NC=N1,2.901285294476282
CCCCN(CC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,3.1933034700157847
CC(C)N1C(=O)C2=C(NS1(=O)=O)C=CC=C2,3.4909423714485674
ClCCOCOCCCl,2.217936677537745
CCCCCCCC(=O)OC1=C(Br)C=C(C=C1Br)C#N,2.634241563032094
[Ca++].[C-]#N.[C-]#N,1.7919069638577636
S=C=S,3.186677832451589
CCCCN(CCCC)SN(C)C(=O)OC1=C2OC(C)(C)CC2=CC=C1,1.7769888412154773
CC1=C(SCCO1)C(=O)NC1=CC=CC=C1,3.2807140743823298
CCOC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)NC1=NC(OC)=CC(Cl)=N1,3.673625856994756
[O][Cl]=O,2.3047659491333476
CCC(C)Cl,3.3311255171359475
CS(=O)(=O)C1=CC=C(Cl)C=C1,3.1896037589895605
CS(=O)C1=CC=C(Cl)C=C1,3.0813893191102477
[Cu+].[C-]#N,3.1790829817216895
CCNC1=NC(NC(C)(C)C#N)=NC(Cl)=N1,2.902532390610383
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,2.5740894316497434
NC1=NC(NC2CC2)=NC(N)=N1,3.378438769927
COC(=O)C1=C(Cl)C(Cl)=C(C(=O)OC)C(Cl)=C1Cl,3.5164522180726587
[Na+].CC(Cl)(Cl)C([O-])=O,3.451295266331953
COC1=C(Cl)C=CC(Cl)=C1C(O)=O,3.4214433107031104
Cl\C=C\Cl,2.989106456669246
OCC(Cl)CCl,2.2819704897619593
CCOS(=O)(=O)OCC,2.4401812615706095
CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O,1.1175546454140342
[O-][N+](=O)OCCOCCO[N+](=O)[O-],2.810206099574392
COS([O-])(=O)=O.CN1C(=CC(C2=CC=CC=C2)=[N+]1C)C1=CC=CC=C1,2.8132097647983825
CC1=C(C)S(=O)(=O)CCS1(=O)=O,3.119251036161496
COS(=O)(=O)OC,2.056889338028278
CNC,2.9732052531364848
CC1=C(C)C=C(O)C=C1,3.332212382768375
[O-][N+](=O)C1=CC(=CC=C1)[N+]([O-])=O,2.377435047148288
CN(C)C(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,3.2096363241694883
[Br-].[Br-].C1C[N+]2=C(C=CC=C2)C2=[N+]1C=CC=C2,2.7553648150495325
OC(=O)C1C2CCC(O2)C1C(O)=O,1.7331757930883005
C1=CC2=C(C=C1)C1=C3C2=CC=CC3=CC=C1,3.3005321983662634
CN1C=C(C(=O)C(=C1)C1=CC(=CC=C1)C(F)(F)F)C1=CC=CC=C1,2.97100560011629
CC(C)C(O)(C1=CC=C(OC(F)(F)F)C=C1)C1=CN=CN=C1,2.7591818908530557
CC(C)C(NC1=C(Cl)C=C(C=C1)C(F)(F)F)C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,2.5770855794239678
CCOP(=S)(CC)SC1=CC=CC=C1,1.6273696264049025
OC=O,2.7686232448888504
CON(C1CCCCC1)C(=O)C1=C(C)OC(C)=C1,3.1902002267259224
COC(=O)C(C)OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1,3.108364255403425
Cl[C@@H]1[C@H](Cl)[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,2.53732692585974
CN(C)C1=NC(=O)N(C2CCCCC2)C(=O)N1C,2.9742669076377233
ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC=C,2.8986492963378643
CC(C)C1(C)N=C(NC1=O)C1=NC2=C(C=CC=C2)C=C1C(O)=O,3.4863600542819007
CC(C)NC(=O)N1CC(=O)N(C1=O)C1=CC(Cl)=CC(Cl)=C1,3.48926726849899
CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(C)C)[N+]([O-])=O,3.348829098827229
COC(=O)C1=C(CS(=O)(=O)NC(=O)NC2=NC(OC)=CC(OC)=N2)C=CC=C1,3.6580148781503863
[Cl-].C[N+]1(C)CCCCC1,2.8160728249428013
CCCCSP(SCCCC)SCCCC,2.5970357903788357
CCCCSP(=O)(SCCCC)SCCCC,1.899189502639015
COCC(=O)N(C(C)C(=O)OC)C1=C(C)C=CC=C1C,3.3465728632384835
CC(=C)C#N,2.035170837766497
COCCO,3.6920201684880203
CI,2.0297365596373025
CC1=C(OCCCC(O)=O)C=CC(Cl)=C1,3.263361048509932
CC1=C(OCC(O)=O)C=CC(Cl)=C1,2.9695749659464754
CC1=CC(O)=CC=C1,3.2905070974700013
CCSC(=O)N1CCCCCC1,2.9949805087368246
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,2.6351546642516217
CCN(CC)C(=O)C(C)OC1=C2C=CC=CC2=CC=C1,3.411043162862104
NC(=N)N[N+]([O-])=O,3.7736896426826663
C[Si](CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1,2.8988690410258733
[O-][N+](=O)N1CN(CN(CN(C1)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],4.077009959969239
CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)S(N)(=O)=O)[N+]([O-])=O,3.725275364936166
CCOC1=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=CC=C1[N+]([O-])=O,3.172348647587662
CC(C)(C)[C@@H](O)[C@@H](CC1=CC=C(Cl)C=C1)N1C=NC=N1,3.1605701546934246
[Cl-].[Cl-].C[N+]1=CC=C(C=C1)C1=CC=[N+](C)C=C1,1.9783890505430743
"[*]C1=C([*])C([*])=C(OC2=C([*])C([*])=C([*])C([*])=C2[*])C([*])=C1[*] |$_R1;;;_R1;;_R1;;;;;_R1;;_R1;;_R1;;_R1;;_R1;;_R1;;_R1$,c:1,8,16,21,t:5,12,lp:7:2,RG:_R1={Br* |$;_AP1$,lp:0:3|},LOG={_R1:;H;5}|",3.870018269003858
ClC1=CC(Cl)=C(Cl)C(Cl)=C1Cl,2.90646007048971
COC(=O)NC1=CC(OC(=O)NC2=CC=CC(C)=C2)=CC=C1,3.592796335856188
CCOP(=S)(OCC)SCN1C(=O)OC2=CC(Cl)=CC=C12,1.3022215369078673
COP(=S)(OC)SCN1C(=O)C2=C(C=CC=C2)C1=O,1.7475147343762165
CCN(CC)C1=NC(OP(=S)(OC)OC)=CC(C)=N1,2.9266146972895113
[K+].[C-]#N,0.6984622995529484
[K+].[Ag+].[C-]#N.[C-]#N,1.4302907624104897
CSC1=NC(NC(C)C)=NC(NC(C)C)=N1,3.3138950219422685
CC(C)N(C(=O)CCl)C1=CC=CC=C1,2.9653224112200642
CCCC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(Cl)C=C1,3.0070068366898073
CC1CN1,2.243868752172334
CCC1=CN=C(C2=NC(C)(C(C)C)C(=O)N2)C(=C1)C(O)=O,3.4863539502627896
C1=CC2=C3C(C=CC4=CC=CC(C=C2)=C34)=C1,3.4738189467540552
CCOP(=S)(OCC)OC1=CN=C2C=CC=CC2=N1,1.9262322085542114
NC(N)=[Se],1.505864723094173
[Ag+].[C-]#N,2.1832702018512857
[Na+].[C-]#N,1.0657101090587215
CCNC1=NC(SC)=NC(NC(C)(C)C)=N1,3.447840191383147
ClC1=CC(Cl)=C(Cl)C=C1Cl,3.0675289054025434
CCN(CC)C(=O)SCC1=CC=C(Cl)C=C1,3.2514823521380283
COC(=O)NC(=S)NC1=C(NC(=S)NC(=O)OC)C=CC=C1,2.8922957441747337
CC(Cl)C(Cl)Cl,2.9481759041397573
ClC1=CC(=CC(Cl)=C1)C1(CC(Cl)(Cl)Cl)CO1,3.310584216986148
CCN(CC)CC,2.7073358660176727
CCOCCOCCOCCO,3.6243760290912084
[Zn++].[C-]#N.[C-]#N,1.7554200395207553
CC(O)=O,3.453089297588315
CC(=O)OC(C)=O,3.4146585933949423
CC(O)C(C)=O,3.5592077198723198
CC(=O)C1=CC=CC=N1,3.02173868668331
[Na+].[Na+].COC1=C(C=C(C)C(=C1)S([O-])(=O)=O)\\N=N\\C1=C2C=CC(=CC2=CC=C1O)S([O-])(=O)=O,3.9027333097935912
NC(=S)NCC=C,2.1816075571046483
CC(=O)NC1=CC=C(N)C=C1,3.176055513324812
NC1=CC=C(C=C1)S(O)(=O)=O,3.6416407468182657
NC1=CC=C(C=C1)C(O)=O,3.3742956919716334
NC1(CCCC1)C(O)=O,2.8438729295572425
CC1=C(O)C=C(N)C=C1,2.814063189224508
NC1=CC(O)=CC=C1,2.832888334394559
NC1=CC=C(O)C(=C1)C(O)=O,3.4110751339130236
NC1=NC=CS1,2.6078096843080543
NC1=CC(=CC=C1)C(F)(F)F,3.0669837714662496
[NH4+].[O-][Cl](=O)(=O)=O,3.50257978395027
CCC(C)(C)OC,3.2447635532329686
OCCN1CC1,3.350487465757194
NC(=O)N=NC(N)=O,3.876071454644589
Cl.NC1=CC=C(N=NC2=CC=CC=C2)C(N)=C1,3.353585505620929
OS(=O)(=O)C1=CC=CC=C1,3.368362110082424
O=C(OOC(=O)C1=CC=CC=C1)C1=CC=CC=C1,3.571265909429158
OC1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1,3.4834263226047373
[Cl-].COC1=CC=C2C=C3C4=CC5=C(OCO5)C=C4CC[N+]3=CC2=C1OC,3.2166502924249376
O=C(OCC(COC(=O)C1=CC=CC=C1)(COC(=O)C1=CC=CC=C1)COC(=O)C1=CC=CC=C1)C1=CC=CC=C1,3.5691893421406498
[Cl-].[Cl-].[V+4](C1C=CC=[C-]1)C1C=CC=[C-]1,2.052260690355897
CCCCC(CC)COC(=O)C1=CC(=CC=C1)C(=O)OCC(CC)CCCC,3.8629203955020994
COCCOCCOC,3.6123488099264187
BrC1=C2C(=O)N(CCN3C(=O)C4=C(C3=O)C(Br)=C(Br)C(Br)=C4Br)C(=O)C2=C(Br)C(Br)=C1Br,3.573194479270688
NC(=O)NNC(N)=O,3.237659775843873
NC1=C(C=C(C=C1Br)[N+]([O-])=O)[N+]([O-])=O,3.096504546533593
OCC(Br)(CO)[N+]([O-])=O,2.1330005024267047
OCCCCO,3.6359601565080446
C(CCOCC1CO1)COCC1CO1,3.3804827157363233
CCC(C)(OO)OOC(C)(CC)OO,2.926612017399973
CCCCOC(=O)C=C,3.113937450000346
CCCCOC(=O)C1=CC=CC=C1N,3.5587918460456507
CCCCOCC1CO1,3.3379733760188577
CC(C)(C)OCC1CO1,3.575499496979381
CCCCOC(=O)C(C)=C,3.7407152811465867
CC(C)(C)OOC(=O)C1=CC=CC=C1,3.504063560923767
O=[Cd],1.9437739586896263
[Ca++].[O-][Cr]([O-])(=O)=O,2.1262718720482403
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,3.4179765780784606
NC1=CC(Cl)=CC=C1,2.936087809736215
ClCCBr,2.14961964508332
[O-][N+](=O)C1=CC(=CC(=C1Cl)[N+]([O-])=O)C(F)(F)F,2.7998261900590458
ClCCOC(=O)C=C,1.8055295334601347
COC1=CC(Cl)=C(OC)C=C1Cl,3.2545385644609675
CC1=CC=C(Cl)C=C1,3.2215687809392213
CC1=C(N)C=CC=C1Cl,3.0443616887524483
FC(F)(F)C1=CC=C(Cl)C=C1,3.239416757705547
C[Si](C)(C)Cl,3.760922186118265
Cl.CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2,2.998949956742827
[Cr].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+],2.2155439520790337
OP(O)(O)=O.[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@H](C4)[C@]1([H])C=C[C@@H]2O,1.8413212000137698
C\C=C\C=O,2.1277583007677445
CC(C)(OO)C1=CC=CC=C1,3.362853858246212
OC1=NC(O)=NC(O)=N1,3.8019973815422214
OC1(CCCCC1)C#N,1.6808342294719034
C1CCC2OC2C1,3.3986941318044925
O=C1CCCC=C1,2.975321311270973
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,2.1035416556352224
[Na+].[Na+].CC1=CC(=C(NC2=C3C(=O)C4=CC=CC=C4C(=O)C3=C(NC3=C(C=C(C)C=C3)S([O-])(=O)=O)C=C2)C=C1)S([O-])(=O)=O,3.851744636970402
C1CCC2CCCCC2C1,3.6328438546199195
CC(=O)CC(C)(C)NC(=O)C=C,3.3185613194046604
CC(=O)CC(C)(C)O,3.57110745509698
C=CCNCC=C,2.876450855065216
CCCCCNCCCCC,2.8880102099208846
BrC(Br)C#N,2.501231509305899
BrC\\C=C\\CBr,1.9788126294430484
BrCC(Br)(CCC#N)C#N,2.5624045128681536
BrCC(Br)C1CCC(Br)C(Br)C1,3.2453309017961924
CCCCN(CCO)CCCC,2.9904422924828253
CC(C)(C)OOC(C)(C)C,3.7466410328801327
CCC(C)NC1=CC=C(NC(C)CC)C=C1,2.4609744025416966
CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC,3.0042857106250223
ClC(Cl)C(Cl)=O,2.9251907065564806
Nc1ccc(Cl)cc1Cl,3.2149422677985133
Nc1cc(Cl)ccc1Cl,3.274699939454028
CC1(C)N(Cl)C(=O)N(Cl)C1=O,3.10837189793555
[Na+].ClN1C(=O)[N-]C(=O)N(Cl)C1=O,3.574049041946279
[O-][N+](=O)C1=CC=C(Cl)C(Cl)=C1,2.60132869198362
OC(CCl)CCl,1.9786157998431784
ClCC(Cl)=C,2.5068837809700786
ClC1=NC2=CC=CC=C2N=C1Cl,2.762706361494546
CC(C)(OOC(C)(C)C1=CC=CC=C1)C1=CC=CC=C1,3.5455261113965766
[O-]N=O.C1CCC(CC1)[NH2+]C1CCCCC1,2.650183584847368
O=C(OC1CCCCC1)C1=C(C=CC=C1)C(=O)OC1CCCCC1,3.766093891359784
C1C=CC2C3CC(C=C3)C12,3.4998067580877437
CCN(C(=O)N(CC)C1=CC=CC=C1)C1=CC=CC=C1,3.498296113423568
COCCOCCO,3.657478474962739
NCCNCCN,3.2849814091529677
CCOP(=O)(CC)OCC,3.0550474934304543
CCCCC(CC)CNCC(CC)CCCC,3.1652370025181953
CCN(CC)C1=CC=C(N)C=C1,2.514250481477455
NC1=CC=C(F)C=C1F,2.8619625904573174
CC1=CC(C)(C)NC2=C1C=CC=C2,3.2840934244710946
CC(C)CNCC(C)C,2.586726727511536
CC(C)NC(C)C,2.827874995927567
COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,3.117903198695586
COC1=CC=C(NC2=CC=C(OC)C=C2)C=C1,3.4751215044060655
CN(C)CCOC(=O)C=C,2.68977687953321
CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,3.7429937813952057
CN(C)C#N,2.3719126109725837
CC1=CC(=C(C)C=C1)[N+]([O-])=O,3.08124508664227
Cc1ccc(C)c(O)c1,3.241017011371595
Cc1cc(C)cc(O)c1,3.3659183760377784
CN(C)C1=CC=C(N)C=C1,2.3168065270940614
COC(=O)CCC(=O)OC,3.722348637871098
CCCCCCCC[Sn]1(CCCCCCCC)OC(=O)C=CC(=O)O1,3.200656586578991
N=C(NC1=CC=CC=C1)NC1=CC=CC=C1,2.7673409630872077
O=C=NC1=CC=C(CC2=CC=C(C=C2)N=C=O)C=C1,3.5935178609349174
[Na+].[Na+].[Na+].NC1=CC2=C(O)C(N=NC3=CC=C(C=C3)C3=CC=C(C=C3)N=NC3=C(C=C4C=C(C=C(N)C4=C3O)S([O-])(=O)=O)S([O-])(=O)=O)=C(C=C2C=C1)S([O-])(=O)=O,3.9258993631777495
[Na+].[Na+].NC1=CC2=C(O)C(\\N=N\\C3=CC=C(C=C3)C3=CC=C(C=C3)\\N=N\\C3=CC(C([O-])=O)=C(O)C=C3)=C(C=C2C=C1)S([O-])(=O)=O,3.8552052155429966
[Na+].[Na+].CC1=CC(=CC=C1\\N=N\\C1=CC(C([O-])=O)=C(O)C=C1)C1=CC=C(\\N=N\\C2=C(N)C(=CC(C)=C2N)S([O-])(=O)=O)C(C)=C1,3.8992181953125424
NC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C(O)C=C1OC1=CC=CC=C1,3.549144994202519
CCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCCCC,4.002231022758338
O[N+]([O-])=O.ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,3.159456496419734
CCCCCCCCC1OC1CCCCCCCC(=O)OCC(CC)CCCC,3.938132718069906
ClC(Cl)(Cl)CC1CO1,3.1343123655964176
CCC(=C)C(=O)C1=CC=C(OCC(O)=O)C(Cl)=C1Cl,2.9919358258803115
CCCCNCC,2.703581994330071
CCOC(=O)C(=C)C#N,3.289007034773384
CCOCCOCC,3.5057334604472166
CCCCC(CC)C=O,3.7865283961916063
CCCC(O)C(CC)CO,3.5148074350868637
CCCC=C(CC)C=O,3.671708394466691
CCCCC(CC)COC(=O)C=C,3.5186682271748015
CCCCC(CC)CN,2.8474007524059495
CCCCC(CC)COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1,3.7022041239800085
CCCCC(CC)COCC1CO1,3.5832831220052404
CCCCC(CC)COCCC#N,3.6433723869940384
CCCCC(CC)COCCCN,3.3772169654458564
CC=C1CC2CC1C=C2,3.480693723360588
CCOC(=O)C(C)=C,3.654466641860717
CCN1CCOCC1,3.0615409627201826
NC=O,3.6293430995936653
N#C\\C=C\\C#N,2.216229053174869
O=CC=CC1=CC=CO1,3.0271504875126203
C=CC(=O)OCC1CO1,2.4975629437870257
OCC(O)=O,3.1914245328542425
O=CC=O,2.0637223371269577
"Br*.Br*.C1=CC=C(C=C1)C1=CC=CC=C1 |c:2,4,6,11,13,t:9,lp:0:3,2:3,m:1:11.12.13.14.15,3:8.9.4.5.6,Sg:n:0:x:ht,Sg:n:2:y:ht|",3.590153545745685
C\C=C\C=C\C=O,2.80645462946808
OCCN1CN(CCO)CN(CCO)C1,3.296310043343639
C[Si](C)(C)N[Si](C)(C)C,3.1473141139271608
C=CC(=O)OCCCCCCOC(=O)C=C,3.1962305222949863
CCCCCCOC(=O)c1ccccc1,3.7678041174357233
OCC#N,1.0378157423786594
NCCNCCO,3.4086069587754606
[Cl-].[NH3+]O,2.2489693105681448
CC(O)C#N,1.6862751119496442
N[C@@H](CC1=CNC2=C1C=C(O)C=C2)C(O)=O,3.4138246943250317
NC(=O)NO,3.8262840727956933
NCCCNCCCN,2.8938046001611775
CC(C)CCOC(=O)C=CC1=CC=CC=C1,3.6958107643561773
CC(C)CCON=O,2.6451136215965296
CC(C)CN,2.3051028209421744
CC(C)CCO,3.6326085997194144
O=C(OCC1CO1)C1=CC(=CC=C1)C(=O)OCC1CO1,3.4707542788636587
CC(C)OC(C)=O,3.6934027788496877
CC(C)NC1=CC=CC=C1,3.206038054936283
CC(C)OCC1CO1,3.5299853788049314
CC(C)NC1=CC=C(NC2=CC=CC=C2)C=C1,3.189193739017285
Cl.CC(C)NCC(O)C1=CC(O)=C(O)C=C1,2.9277243685630143
CCCCCCCCCCCC(=O)N(CCO)CCO,3.73588334962462
OC(=O)C(O)=O.OC(=O)C([O-])=O.OC(=O)C([O-])=O.CN(C)C1=CC=C(C=C1)C(C1=CC=CC=C1)=C1C=CC(C=C1)=[N+](C)C.CN(C)C1=CC=C(C=C1)C(C1=CC=CC=C1)=C1C=CC(C=C1)=[N+](C)C,2.752515701588124
[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C,3.8044048667192754
[Na+].CC[Hg]SC1=C(C=CC=C1)C([O-])=O,2.1170188295036785
Cl.CN1CCC(CN2C3=C(SC4=C2C=CC=C4)C=CC=C3)C1,2.7374994768518
COC1=CC=CC=C1C=CC=O,3.3571734180348223
COCCOC(C)=O,3.5640559621338794
COCCOC(=O)C=C,2.958427359544929
[Cl-].COCC[Hg+],1.522413219234516
COC(F)(F)C(Cl)Cl,3.245055370376141
COC1=C2C=COC2=CC2=C1C=CC(=O)O2,2.8625369811573442
CC1=C(O)C=CC=C1O,2.311769960833033
COC(=O)C1=CC=CC=C1,3.555955028180116
CC1=CC=C(CO)C=C1,3.462402679862781
COC(=O)C(Cl)=C,1.9609857915953663
Cc1ccc2OC(=O)C=Cc2c1,3.1817541154947055
CN(CCO)CCO,3.5135875818905182
C=CC(=O)NCNC(=O)C=C,2.6742159586488476
N#CSCSC#N,1.791513204592137
CNCCO,3.381841785598057
COC1=CC=C(CC=C)C=C1OC,3.2144311562638235
COC=O,3.216953942359256
CC(CCC#N)C#N,2.5032478869633343
CC1=CNC=N1,2.756947094380615
[OH-].C[Hg+],1.66702653797845
COC(=O)C1=C(O)C=CC=C1,3.2837406672026956
CC(=O)C=CC1=CC=CC=C1,3.5114323628147712
CC(=O)C=C,1.9614616048883917
CCCCC(CC)COC(=O)C1=CC=CC=C1C(O)=O,3.730766830719822
CC(C)N,2.1941411096580197
CN,2.2443407629616505
[Na+].C[As](O)([O-])=O,2.8697468158784996
COC1=C(C=C(C(C)=C1[N+]([O-])=O)[N+]([O-])=O)C(C)(C)C,3.352106531810011
CC(=O)C1=C(C)C(=C(C(=C1C)[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,3.5259544246760286
CC(C)=CCCC(=C)C=C,3.666359372473282
S=C=NC1=CC=CC2=CC=CC=C12,3.0910696680090766
CC(C)(COCC1CO1)COCC1CO1,3.477413963845931
[Ni](C1C=CC=C1)C1C=CC=C1,2.5431216413141655
COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OC,3.172051652034834
CC(=O)C1=CC=CC(=C1)[N+]([O-])=O,3.064245556024188
CC(=O)C1=CC=CC=C1[N+]([O-])=O,3.2637244878117757
Nc1cccc(c1)[N+](=O)[O-],2.6079399450765495
NC1=CC=CC=C1[N+]([O-])=O,3.290371758357737
[O-][N+](=O)C1=CC(=CC=C1)C(Cl)=O,3.357261501031917
[O-][N+](=O)C1=CC=C(CCl)C=C1,3.206627618126437
[O-][N+](=O)C1=CC=CC=C1C1=CC=CC=C1,2.8850171079020983
OC1=CC=CC(=C1)[N+]([O-])=O,2.720116781443885
Nc1ccc(c(N)c1)[N+](=O)[O-],3.3741280816107886
CC1=CC=CC=C1[N+]([O-])=O,2.804095726279199
[O-][N+](=O)C1=CC(=CC=C1)C(F)(F)F,2.9300781339940056
ClC1=C(Cl)C2=C(OC3=C(Cl)C(Cl)=C(Cl)C(Cl)=C3O2)C(Cl)=C1Cl,0.30817572047137265
CCCCCCCCCCCCCCCCCCN,3.549779712124214
CCCCCCCCN1SC=CC1=O,2.8477688822962497
CCCCCCCC\\C=C/CCCCCCCC(O)=O,4.048462263112486
CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC1=CC=CC=C1)C(C)(C)CC1=CC=CC=C1,3.2096967639652796
C(OCC1=CC=CC=C1)C1=CC=CC=C1,3.608900389359103
[Cl-].[Cl-].[Pd++],3.1710101412657212
Cl.COC1=CC2=C(C=C1OC)C(CC1=CC(OC)=C(OC)C=C1)=NC=C2,3.059150025939203
ClC1C(Br)C(Br)C(Br)C(Br)C1Br,3.148285878772984
ClC1=CC(Cl)=C(C=C1)C(Cl)(Cl)Cl,3.277173092869473
OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,2.6761146838395584
NCCNCCNCCNCCNCCN,3.2915443304224414
CCCCC,3.458872505465728
ClSC(Cl)(Cl)Cl,2.2190154378333196
Cl.CN(C)CCN(CC1=CC=CC=C1)C1=CC=CC=C1,2.9866468559273813
CCOC1=CC=C(N)C=C1,3.110497847739328
OC(=O)COC1=CC=CC=C1,3.104126289970643
NC1=C(N)C=CC=C1,2.8262003057497735
CCOC(=O)C1OC1C1=CC=CC=C1,3.38566445258302
N(C1=CC=CC=C1)C1=C2C=CC=CC2=CC=C1,3.450383816199562
O=C1NN=CC2=CC=CC=C12,3.028298668517351
O=CC1=CC=C2OCOC2=C1,3.546704637381562
CC(=O)C=CC1=CC=C2OCOC2=C1,3.4181552957527703
CC(C)(C)C(=O)C1C(=O)C2=CC=CC=C2C1=O,2.478239520532302
CN1C(CSCC(F)(F)F)NC2=C(C=C(C(Cl)=C2)S(N)(=O)=O)S1(=O)=O,2.44978578554351
[K+].CCCCCCCC\\C=C/CCCCCCCC([O-])=O,3.8875977439786986
CCCSC(Cl)=O,2.8018909996058237
CCC=C1OC(=O)C2=CC=CC=C12,3.6380854558835574
SCCC1=CN=CC=N1,2.664716353758542
Cl.Cl.CCN(CC)CCCC(C)NC1=C2C=C(OC)C=CC2=NC2=CC(Cl)=CC=C12,2.9162107531989143
O=C1CSC(=S)N1,2.441893689096065
[Na+].[O-][Cl](=O)=O,3.373967525894982
[Na+].CCCCCCCCCCCCOS(=O)(=O)[O-],3.4173829372034086
