,true,MLP,RF,SVR
66,2.664840783,2.939321532211969,2.7268461416999976,2.883752433031693
67,3.110342434,3.029054878462965,3.1010944338099993,3.068431986443729
68,2.006391373,2.0647191549003336,2.0114155543500023,2.0457285290486076
69,3.714232126,3.86754038191319,3.761610308730005,3.788058590213788
70,1.790064345,1.8008756268319441,1.8143023356399985,1.8489884580566918
71,2.951070876,2.93881293885709,2.954054219759998,2.9551000325556367
72,1.920234235,1.9290880136871196,1.9277344055700016,1.9710110987217824
73,3.904820065,4.0258848802067835,3.9760561447800007,3.969718926541683
74,1.079345282,1.1294400933610604,1.0654902470400007,1.0511039651508725
75,1.24450137,1.2211431641192565,1.2204501229399989,1.2128527375896874
76,1.730608242,1.676729858446822,1.7359841436999988,1.7068739292071373
77,3.0327853,3.391319102652397,3.13575220521,3.256569627229359
78,3.304335395,3.334949758172591,3.322369035490004,3.3124462440340716
79,2.569655669,2.4577009952505557,2.533633749870003,2.4796343351164833
80,3.422137419,3.380531293893754,3.5185456048000026,3.558835768664991
81,2.489966306,2.4500707258007837,2.4847337487100045,2.4727323206068377
82,2.563434749,2.3614681169061322,2.506533512590003,2.425170491187985
83,1.810176651,2.2437319295308003,1.9412170322800015,2.0449403284829697
84,2.936546287,2.7455450228949663,2.9195783736399994,2.861121491320068
85,1.914345079,1.8662280158741371,1.8903293737399969,1.8665935984660589
86,2.148473732,2.4104032232469366,2.1402660898100034,2.7370418668300798
87,2.67263808,2.5846326642707167,2.627796465270004,2.5604003943186875
88,1.763540457,1.7031653532029183,1.7502344771500022,1.7307364481364584
89,1.446760022,1.6081922630792205,1.5090292291400016,1.655003856532716
90,1.665932639,1.5078920221891896,1.5861336379900015,1.5944846222422098
91,3.369158255,3.182098881307497,3.3553069439600005,3.3092574312750878
92,1.362772011,1.3975770735970936,1.3019075660900008,1.3143497719443338
93,3.13502128,3.031353904740131,3.1185264447299965,2.9615263230817837
94,4.505602133,4.338286849592011,4.501014089350006,4.394444663176548
95,1.874458624,2.017134705675837,1.8662433013100002,1.9048021181297972
96,2.613400435,2.645952336829911,2.641181684409998,2.595828663891651
97,2.114561335,2.13806965677362,2.104495133159998,2.0817864262507375
98,1.464826942,1.4461009575541033,1.444096614700001,1.3959560456074396
99,2.785594641,2.654791626347785,2.7551650592899968,2.6965455590283587
100,1.625782258,1.7598085502093246,1.6447158064099987,1.6836807056796053
101,2.601222875,2.7813379604786834,2.6440093726299976,2.7602735574368134
102,3.977365718,4.139181568193763,3.968119155939994,4.077206946638413
103,1.549445384,1.5131051556762585,1.555083754969999,1.5425339801684954
104,2.970913423,2.780785338817423,2.962698929090004,2.87755595490672
105,1.883795762,2.0911775370271246,1.9577839530900019,2.0117001449304643
106,1.56300053,1.8948600314244866,1.5815389364100005,1.711390410143672
107,1.254323244,1.2742684398362654,1.277747045900002,1.2040321536465415
108,1.903320706,1.8362619284332165,1.8514298757099978,1.7949513774366737
109,1.973888962,1.7274054902025158,1.9424623321399976,1.798846462265538
110,2.087372226,2.0730478234516037,2.088457581690003,2.1641355620987093
111,2.33311834,2.3068278085660414,2.28538354236,2.2463079714810408
112,2.745296569,2.60297018030979,2.7107677676100006,2.674412163345716
113,1.606939131,1.6405934110463969,1.6082514124399998,1.638605954304011
114,1.78100548,1.836951368497819,1.8163131827800012,1.8532860547620904
115,1.978753262,2.017948391495688,1.9973962403499994,2.013835426294179
116,2.057867389,1.801781288488259,1.984076212749998,1.8181636482519838
117,1.694627759,1.7576426990013134,1.6998341313400014,1.7276858539791715
118,3.695566533,4.178772569574684,3.8109220024999946,4.078717203439411
119,2.867491058,3.079043092284755,2.865388528790003,2.950942720300987
120,2.469046262,2.42481893625474,2.4882378654900035,2.4489153999094575
121,3.466044201,3.374858172081398,3.442489135009996,3.4191490952930947
122,2.595830059,2.232704887548701,2.4759695909200015,2.324697686553139
123,1.470893915,1.3415152351598971,1.441626356220002,1.3994189572935212
124,1.294117601,1.2804888990528105,1.3052523906999987,1.2780110825845825
125,2.374752927,2.424904099843107,2.4027137980400024,2.4326832039239763
126,3.880452459,3.6703335985691155,3.8177248989800034,3.7200319420757952
127,3.699486508,3.476993121898359,3.7327181820100024,3.5979518974427553
128,2.496078044,2.5665403350841873,2.53583732315,2.606371284741928
129,4.410649516,4.258232641260902,4.406589571219997,4.200232685580247
130,3.82097129,4.0051239954879305,3.8588947143299954,4.054952083978262
131,3.065806477,3.1775541993373393,3.1111327854699997,3.209869034034723
132,2.518915494,2.6231921725023155,2.523400361649999,2.5389479484123356
133,1.780092788,1.8071886018405547,1.7886102145699996,1.8339347414632572
134,1.075941257,1.3181253970995326,1.1609455229999983,1.3606025206701688
135,1.569704718,1.3452351057339451,1.5334086055499987,1.4015204977334106
136,3.302845223,3.5198853231214207,3.4135890662600024,3.3593215865626473
137,2.301991555,2.1992427533207937,2.348462953730001,2.3297898517058386
138,1.577544462,1.6785499151374972,1.6349303993799997,1.8165893625790195
139,2.244764534,2.3623960443477303,2.265002569130003,2.348818781863573
140,2.982430581,3.157772073851,3.011603062389999,3.077993369559376
141,2.815582175,2.60153816757802,2.7763696502200004,2.700589078055278
142,1.315543595,1.305266660773167,1.3060887909799979,1.28075233121278
143,1.352828727,1.398502877022757,1.371043861010001,1.3655654095000282
144,2.098419186,1.9764185467912245,2.0387274331800005,1.9228022033718135
145,2.800515129,2.739584506960417,2.829503792089999,2.7283263152331645
146,1.536909993,1.464947489933501,1.3633118391899992,1.405140413519253
147,2.072891263,1.9434743195033,2.0926134271400008,2.0870310269205703
148,2.534109466,2.4786502928511407,2.527501167449998,2.5221941692001524
149,1.245775113,1.1850242469796697,1.2406143892599983,1.2541909511597438
150,1.879292278,2.21162498383014,1.9440146365400017,2.02874583510776
151,1.335098682,1.3645907480147497,1.358309199819998,1.3683692881220217
152,2.685698373,2.796834471095169,2.7013632977300013,2.763041277997372
153,1.418110743,1.3336659112574647,1.3829288265499997,1.335099187934321
154,1.957203017,2.2664529072131283,2.0481683427000026,2.1128764566542424
155,3.050535362,2.874522174923945,2.990014761300001,2.8349068359228373
156,3.222927029,3.484823963520048,3.280595784260002,3.40087217842998
157,1.056025155,1.029158200419552,1.0495226175300005,1.1402133484028933
158,1.846882162,1.6657266757231826,1.76917198503,1.7120928514082063
159,2.168591294,2.1212605219970597,2.1284890117400015,2.0773142611804296
160,2.792878247,2.5288389698058884,2.6647079304,2.43342503561955
161,2.131812237,2.3794096715404383,2.1669972783599984,2.2865292881919945
162,2.103991533,2.1742536322065376,2.11650247125,2.1831888867607447
163,2.312369306,2.2563521956378256,2.3145750185799976,2.3334356613022096
164,2.911263232,2.7516493890334837,2.8285418437800036,2.700955998460749
165,2.062520261,1.9433471684037853,1.996756815650001,1.9739711583312223
166,1.335067228,1.4400867770806498,1.3410771677300002,1.3974074211988596
167,2.421741491,2.28126601330033,2.325497337930002,2.1270807339270186
168,2.269702061,1.9167844931802644,2.194476740460001,2.0548736381673436
169,2.477287004,2.485264982999343,2.4695478152400017,2.4254196402550874
170,3.666968889,3.5137736087613267,3.6266467915499963,3.5657232279593627
171,1.541899018,1.5666393714068665,1.5489658080799997,1.529742926095493
172,4.115509119,4.5687245507583345,4.246867674550004,4.4288986335688625
173,2.524551262,2.358355847271022,2.4840644825299973,2.407521529770997
174,2.417364218,2.424624189630692,2.4350151554399972,2.474356993487823
175,1.502688043,1.4412229953794091,1.4888501972300023,1.487824847989621
176,2.261880789,2.4597207558307037,2.278765323580001,2.3011627758018003
177,1.231884242,1.5418106510947676,1.3512787621600024,1.6369667652254636
178,2.843267782,2.5234494931984246,2.8065637702199986,2.470268879901224
179,3.072145809,3.003639641055746,3.0508593546200022,2.9812834671233883
180,2.575661818,2.4076166321448795,2.5086497164399963,2.5165106726685127
181,2.271785415,2.473969196434555,2.3215032705500023,2.4365872465158103
182,2.634326134,2.4561818601179333,2.571149634689998,2.516740697690559
183,1.255055803,1.4475448585998154,1.4033947258100015,1.4482185170720414
184,2.084520672,2.244935193364428,2.1268634373999977,2.175979439529343
185,1.572005395,1.2821697314633156,1.4449815049600008,1.2976687404162037
186,1.677145955,1.7907381039663794,1.6775107385999979,1.7001508620376682
187,4.761335174,4.825473995570349,4.740083836290004,4.763278340833219
188,2.624949174,2.783635048282528,2.7130975012599974,2.715661034197639
189,1.671424848,1.9014224018619914,1.6874536500499988,1.759202081375831
190,2.866959761,2.833443897534433,2.8659268213400004,2.875971481574161
191,2.35848879,2.1024984103211466,2.2119569479999974,1.9511869398386779
192,1.602725898,1.695198115001551,1.61713808822,1.6732811102264762
193,3.052574169,2.7964491407388605,2.9521102450200023,2.7729153384214613
194,1.353069181,1.3474720194824072,1.3504691791599983,1.3754870029890673
195,1.768342059,1.9231906001815378,1.808615682329999,1.8728870579204333
196,2.068746,2.117741443330207,2.1160341769200026,2.1676374997186927
197,2.139078471,2.269980683167873,2.1671263152100027,2.1979493796863085
198,1.712517618,1.565941716598099,1.6511041133899997,1.5613074167834506
199,3.452708501,3.2719806853391793,3.44894900235,3.4135749285812333
200,0.881312694,0.8821451205373669,0.8972486744600008,0.9811038331455508
201,2.13407761,1.8458487630255236,2.038346992459999,1.928670513060205
202,1.930084334,1.907488214225598,1.9179826266800013,1.9290399317702636
203,2.422136598,2.569201391360322,2.487181805450001,2.480834259051135
204,2.2096384,1.970586038382117,2.1047071039599974,1.8529574029385953
205,1.450672674,1.135437415035563,1.3555449738800016,1.2500234562000312
206,2.204644097,2.1114581125573957,2.1891446326999997,2.1538957604270017
207,3.961687714,3.7091530933756136,3.931934056719996,3.8544173408788893
208,1.568831518,1.705533332531217,1.5729551384099991,1.642221778825034
209,1.94369374,2.2268530994713696,2.028447997339996,2.153734301905898
210,2.907962837,3.074611294200328,2.8725886625000046,2.988799277824954
211,2.646200522,2.687608637159787,2.6464256919299967,2.6701880101214517
212,4.64754275,4.385696847666541,4.548590717860005,4.350497317109413
213,1.873519519,1.6941189189795018,1.8196688716100011,1.758107913253256
214,3.816822457,3.996452312070379,3.8241877005500013,3.8821494235949174
215,2.101136148,2.1976185720655113,2.1157840440399984,2.1614711017812276
216,2.417163603,2.476050115890633,2.463921729200002,2.5065664371820953
217,2.208413554,2.0372893731164767,2.172347723990001,2.101721166219139
218,2.936852903,2.8037433715627493,2.938696683499996,2.847180850080445
219,4.851346215,4.559080253652126,4.825990254719996,4.819084210763859
220,2.301553828,2.202918640130903,2.265858657080003,2.1677023008807503
221,2.128190485,1.6686831636920396,1.9351800894100017,1.6278216041076643
222,3.961814188,4.301109110572551,3.974314769710002,3.982729343103367
223,2.512814951,2.4241875581870285,2.524801525459998,2.5365012764008075
224,1.425750486,1.4450340633718513,1.4224842716999992,1.4555981809835261
225,1.835394206,1.7438087879310424,1.7751226413299996,1.7086411423536707
226,1.913209348,1.8805808841236953,1.9159792093300003,1.9306521583662124
227,2.00733225,2.1517020639937856,2.039843978789998,2.134642420833794
228,1.595657667,1.679446034431795,1.6527280096900006,1.5986648141681274
229,1.570963603,1.5802224251272408,1.590027963819999,1.6099641576003858
230,2.552120441,2.347693060472806,2.47843434518,2.350873463324952
231,2.860355251,2.8528333279352496,2.876667784839995,2.85924821039612
232,2.602749387,2.4023072380164776,2.5716795287099963,2.4706715075737375
233,2.321110886,2.3160463579388577,2.2873497522600035,2.2207676892801533
234,1.580180574,1.5024034745709174,1.5594086341799984,1.5676873222409236
235,2.835285011,3.00933482605273,2.8715123753899996,2.9435444961657455
236,1.892481954,1.9713711556684794,1.8866208801100008,1.9706146863365843
237,2.538824586,2.754161489139657,2.6006363933800007,2.7468219615068916
238,2.356383129,2.3752554413306153,2.3064817677699976,2.2812313579218904
239,2.145320297,2.027946238114828,2.153899971180002,2.117589766171684
240,1.406673841,1.7370474641426297,1.4879757670299996,1.6247428018897967
241,2.441214999,2.4784505493334965,2.397995434810002,2.4124184503632984
242,1.245146826,1.2576808223186948,1.2709259159499986,1.2653744976260728
243,2.42157871,2.35110102803369,2.4196532822000023,2.351766053077388
244,2.968485343,2.8002778897745855,2.951410752219999,2.8836166966402925
245,1.165785504,1.2696148702489067,1.2008426320799994,1.2627643964900064
246,3.046956408,2.875765704097777,3.013461419240001,2.9639765084940786
247,2.06612888,2.1376046439855063,2.0256436183800006,1.9876056763207492
248,1.587398888,1.4861912793672718,1.5302398250899991,1.4670390133921525
249,1.658346511,1.7631312079428567,1.7585345051399994,1.8522612158188831
250,4.094859945,4.106352244787595,4.149181447859998,4.21360805619448
251,3.387176186,3.6213471577343914,3.441837552049997,3.524671063053887
252,2.67374265,2.859370740875229,2.682303112150001,2.7815337517919865
253,1.981337048,2.0788829132486812,1.9801805056400008,2.039100433743623
254,1.146478515,1.2992534136404346,1.2152219971899993,1.2755560960842298
255,1.298163735,1.3264321313574845,1.3013316367200016,1.341696697849081
256,1.545261099,1.8336580915706164,1.595941404019998,2.0029322506392644
257,1.742660013,1.8264473620834618,1.7768465374600024,1.8328525842247632
258,2.443786204,2.5167137769776127,2.5130119371999977,2.5809505085412523
259,1.749188008,1.8501650931880174,1.732705141470002,1.7198375377149486
260,2.437040162,2.500963901132708,2.472971679289998,2.4558467181532997
261,3.200951079,3.2174209000930443,3.2338336969099966,3.3427847185144635
262,1.588411105,1.550410818435516,1.6004336042200022,1.5882156186610588
263,4.332951567,4.148953684782118,4.281201070180001,4.042338124529155
264,3.726323831,3.80919092850805,3.777936159640001,3.8334768790459925
265,1.595913781,1.7219955658484525,1.6282964909199986,1.6854633478443373
266,1.722215957,1.6587987406271538,1.738549651330002,1.6874139525361143
267,1.593197426,1.7325435352899892,1.5904521224399997,1.6257695132912753
268,2.260282427,2.102534356933657,2.2017666373599987,2.0969159964361186
269,2.534797366,2.4643046240660738,2.4975575695099996,2.4641916131689383
270,2.697085937,2.699108539964481,2.6845988824899987,2.6709580121566545
271,1.583499275,1.6093710353126376,1.6150822960999995,1.7213161155502643
272,1.5817608,1.4970742912544217,1.6063666178200007,1.5487260155475537
273,2.349092056,2.361599326101034,2.3728968842799985,2.4339531525226725
274,1.862350559,1.9935372265780287,1.9009319716500002,1.9815761014633884
275,2.767142726,2.706620615173407,2.7962437805500002,2.722965038191232
276,2.980209356,2.8255383614106258,2.970637470689997,2.9055467619947484
277,0.988826407,1.2263719152401942,1.0457536212600014,1.024342979352932
278,1.277295325,1.2232432811933418,1.2361401009899993,1.255096830115622
279,2.066248876,2.2394737657888886,2.1290468820500013,2.26244972767545
280,3.378812774,3.0427737496076905,3.3432761678799987,3.0406234251533064
281,1.76183337,1.6935670979681858,1.7808154071500022,1.7654170723723235
282,2.383789942,2.2240885913972983,2.346700334809997,2.259562811280987
283,1.665312343,1.8292121700799793,1.6653243295800013,1.6984350985120038
284,1.645935436,1.7270801114965657,1.7190584216100007,1.76627373999429
285,2.603486633,2.6522254908969867,2.6435322998499964,2.5994291971470003
286,1.852987275,1.9115988723423079,1.8579716793900016,1.9072610013293985
287,2.503707496,2.6226891560241747,2.5364869170900013,2.631592234869126
288,2.050589732,2.054724278959088,2.087906637429999,2.115902133705686
289,3.156300066,3.033003981871633,3.1948467423599958,3.0187235846237024
290,4.00225068,4.1517980762713185,3.992993352789997,3.956751375729974
291,1.031147811,1.0934361596501139,1.0820489075999986,1.126879950198847
292,3.425016895,3.5837625624565934,3.4501600083699997,3.538618657462772
293,1.702966273,1.8840674058627451,1.7949543298699984,1.9406385214980433
294,1.940715046,1.6963944828247182,1.8156605420600005,1.6191394381889794
295,2.020214623,1.7770145082886177,1.9195058394599984,1.8125173179632639
296,2.862324983,2.6477731231006096,2.7964816625100015,2.511398300189483
297,2.381967416,2.3141416049190813,2.369031843240002,2.385473214514697
298,1.450925828,1.615988345858804,1.5136779706200005,1.5881723050731416
299,1.759194269,1.4558289545387328,1.643987059160002,1.4537750293015637
300,2.592906531,2.3901162961411346,2.5230410537000028,2.3662689680236086
301,1.650066361,1.8177543712155806,1.6894291994200001,1.7201421318977181
302,2.852601969,2.71759355710028,2.8079158086700016,2.665991317325403
303,1.8202146,1.7984521938675968,1.8504252591599977,1.8719311528849591
304,3.431781772,3.252453422596088,3.3918621658200028,3.713648950209059
305,3.071125575,3.0432033541057733,3.0713437743199976,3.056331283661425
306,2.13642307,2.068310557932807,2.093735724990003,2.031791889370233
307,1.987044318,2.0295918052205537,1.9939602972099981,1.9734716134271026
308,5.049593215,4.952820840444443,4.968486895010002,4.778343633012852
309,2.130269074,1.938253184271867,2.0642704862700025,1.9522244182998505
310,2.028162791,1.9451872888503026,2.04247080921,2.0481110647479173
311,2.360855855,2.2115431244877333,2.310290185110004,2.2459943467798187
312,3.129869249,3.039425378556028,3.1005229550399998,3.083555114670011
313,2.59592189,3.012381011583597,2.7026958463600006,3.353106970813655
314,1.68278152,1.7023808150479416,1.681205968980001,1.6853211199990086
315,2.202867986,2.2078691815710654,2.2073993361100013,2.190025219203419
316,1.786391993,1.659755609490149,1.7207453782199986,1.6842189946577846
317,1.487664888,1.455464094327056,1.4890890827499998,1.4713785560910817
318,2.88996759,2.988675909111087,2.923675147180001,2.9788248492675327
319,3.351128737,3.250638646494546,3.3201921434300035,3.2150874710154946
320,2.096273333,1.9282647101776758,2.0684174525699994,2.0245135854754883
321,2.546652068,2.3603487061104653,2.4972554022100035,2.4566601986523726
322,3.225939585,3.0246352202070597,3.160057745099997,2.9441243444537637
323,1.479016239,1.5173125153642832,1.4601832047700016,1.4867793679932073
324,1.567297885,1.5393000147801175,1.568582579799999,1.5679544431271784
325,1.68914996,1.5936651706479643,1.6727697654200002,1.6491603618062425
326,2.126517142,2.155987461365338,2.0868292217700013,2.024815770602779
327,1.562726942,1.9291963699003891,1.7673954467700015,2.0643755622624593
328,2.408728272,2.36107539486618,2.403955262979998,2.36302502300034
329,1.826777532,1.7841801979249852,1.830495663329998,1.7706136996411752
330,2.718651669,2.9654917379184482,2.757763425269999,2.8397526625091873
331,2.372023264,2.650916771080069,2.4333924019700026,2.599354545690466
332,2.346816799,2.1178951544032816,2.289072577680003,2.224479095810985
333,2.135060044,2.0198732241039514,2.18169502418,2.1688955432137282
334,2.442904449,2.4575096811536783,2.501371244619998,2.5571871286399412
335,2.16416375,1.8741203905891775,2.0691087689699996,1.912069326480353
336,2.330450301,2.276165829425687,2.3094300543500044,2.30511775110349
337,2.034948396,1.970824175790562,1.996256251890001,1.9407146883399262
338,2.60626788,2.496295479274237,2.5783082471799976,2.5184243605121583
339,2.665930245,2.4828337210978026,2.6160685371400003,2.5520253284696626
340,1.316453207,1.277250794265778,1.3226905858499987,1.3311005432809
341,0.954575308,1.276925913869655,1.0546218409800012,1.2423711620675002
342,1.528585058,1.4821083694998611,1.5181454348700014,1.5259615448314086
343,2.756438311,2.5623250089351286,2.691947836910003,2.568053531988572
344,1.529081285,1.5104123685494064,1.5202184465699997,1.4325640893869478
345,2.683470551,2.4262469320780617,2.6399370631300005,2.5498121295902423
346,1.774654009,1.6156719872673768,1.780349627999998,1.5987087593662523
347,2.959809451,3.2027779098154303,3.000804036960003,3.106408692435262
348,1.609713904,1.89223208943221,1.745129723359999,1.978055001505338
349,1.619864354,1.494532426703236,1.5785600448099992,1.5407793784012784
350,1.516486014,1.4461993867611043,1.4884070702599996,1.454600472225918
351,1.231273216,1.343273685438977,1.267058424320001,1.3819211434393481
352,1.764217605,1.9257167864122882,1.7951488549299999,1.8948390064559497
353,4.812186301,4.582929339161305,4.777809659959998,4.566002447996687
354,2.102680068,2.083842823546468,2.0937408204900025,2.0041774451950594
355,2.041410757,2.0455963163610495,2.0601884509899975,2.085312856097259
356,3.143953759,2.9874265335909644,3.170392154359998,3.004694055777918
357,2.422252729,2.409242077166768,2.4141756515600035,2.395365619843397
358,1.764981983,1.7662540135446618,1.783037979900002,1.787577933850177
359,3.068661949,3.0146547578309963,3.1106866814999967,3.091432339240559
360,2.089248662,1.840068809484988,1.9572844720099982,1.747275657580794
361,3.41302363,3.199456612426122,3.4204025030800005,3.3954927021425294
362,2.307617986,2.202338052667332,2.2410972665999984,2.212536140664223
363,3.035399717,2.9157648982092996,3.002229809569999,2.9385245145597194
364,1.844651107,1.9186214968649642,1.9346146977100023,1.9875500236549206
365,3.921342487,3.314598929161499,3.694788608020003,3.3190434378985803
366,1.849648012,1.7925273492689138,1.7941254185899986,1.744389527163348
367,2.859125082,2.8644834574958766,2.8483946448999973,2.8421524985062443
368,2.925783184,2.797862196185617,2.918349192470003,2.8596346620377284
369,1.784914006,2.0630144578058105,1.8210582178899997,1.949343235107033
370,2.132435806,2.1724260773773483,2.087805232489998,2.019297482182775
371,3.301637583,3.2982710374895943,3.2948068802400012,3.311435691510968
372,1.412178487,1.3809967143252515,1.4045773892100017,1.385015895333137
373,3.373746383,3.1426285643423837,3.317931610410002,3.145329505123014
374,3.13611361,3.2295021772408155,3.1338186496299976,3.0976491047197467
375,2.668322416,2.7428851758630546,2.6883281358599986,2.6923438521110556
376,1.244998704,1.6201039051555224,1.4035996164399993,1.7030914123553216
377,1.441640713,1.4595070677104447,1.4671912143999992,1.4808555969649504
378,1.563949845,1.715477704556753,1.5706429298699986,1.642858693087152
379,2.616904,2.454678483547932,2.614288507970001,2.579990239375138
380,1.5772521,1.7299599722829686,1.5880553227300005,1.6406517374952525
381,2.403750049,2.525248409331551,2.454367250259998,2.4442562008869064
382,4.550046326,4.242595418888399,4.4689485767700035,4.240506953396906
383,1.648116028,1.6657011397782768,1.6463807394700014,1.6427530644502668
384,2.661640504,2.5042633186480674,2.6138288061899977,2.5500429509857
385,2.711783134,2.763287919168194,2.7158298116,2.6898380429794875
386,3.699436949,3.449705955415375,3.6183783071100013,3.4019367564285403
387,1.756837393,1.733214931052692,1.7345350195200018,1.6807439893427598
388,1.664885132,1.521552286863838,1.628021026869998,1.592539645153753
389,2.034394471,2.2580988476139696,2.139718048270004,2.3673315491509976
390,3.114330704,3.231856894078168,3.1351370494099986,3.2440615894730165
391,2.600644255,2.5354697327834517,2.5759886572899977,2.5282931231682078
392,7.427120798,6.883731055684401,7.212958066210002,6.499109906769648
393,3.813861088,4.2885814574206895,3.971777610000005,4.172238992988244
394,4.26797735,4.246757229987487,4.212288342630005,4.160044670709839
395,5.415502531,5.465552174665807,5.416368099810004,5.440799753037
396,3.070896117,2.5826090321876487,2.939083643020001,2.5245227726199624
397,1.743842805,1.9019630814111177,1.802649576550002,1.879250786187788
398,1.212311101,1.4695547033586787,1.2431447940799991,1.3738437459314663
399,1.502887346,1.5932734745496548,1.468061797419998,1.529828861474484
400,2.623226541,2.74750671869149,2.651128138140001,2.7351528901100854
401,2.83901774,2.5903402929795813,2.8003333141100004,2.462804230530585
402,2.944837859,2.7838248542188446,2.94556061001,2.8788612031043037
403,1.534076504,1.5519095178732225,1.5260418666700009,1.511209285672071
404,2.647720623,2.4565311110665706,2.579597406179999,2.5050633035164482
405,2.085229399,2.1831835733543143,2.1043046640000025,2.182644207623759
406,1.584098684,1.8073620836145685,1.6156355024899982,1.7242508262829546
407,2.477523193,2.648275947414697,2.5501449555499986,2.663890029516427
408,1.486083843,1.682858312025317,1.5342679240100008,1.5934299085001116
409,1.273233932,1.3671802757972134,1.3208890699099987,1.4033978975142012
410,1.922255965,1.7636587957128271,1.8756289405500024,1.7868371704965589
411,1.391361029,1.3313302906287885,1.3497445729099986,1.3655592531483887
412,4.204562404,4.264318895918272,4.198582335220001,4.252461244718399
