,true,train_pre
373,2.307617986,2.2958360255164934
374,3.098991211,3.019734865025637
375,1.844651107,1.8584525828188538
376,1.849648012,1.8406559547451307
377,2.859125082,2.8592561702840293
378,2.925783184,2.917033125939271
379,2.132435806,2.127473618851513
380,3.373746383,3.3569678350543475
381,3.13611361,3.134178727613094
382,1.244998704,1.277448604476889
383,1.441640713,1.4743669986903294
384,3.096878048,3.1099922066893977
385,2.312811826,2.3142582806783865
386,1.563949845,1.5520532195265113
387,2.616904,2.6186927204937605
388,1.789093973,1.786183844248091
389,1.648116028,1.648579352305228
390,2.661640504,2.6767670727170434
391,3.699436949,3.735208501901237
392,2.371842202,2.3804577872687207
393,1.664885132,1.696218953571318
394,2.034394471,2.0780471551232624
395,3.114330704,3.1357212903065625
396,2.600644255,2.5987372021089725
397,7.427120798,7.34983419526565
398,3.813861088,3.8351797562607124
399,4.26797735,4.147006649671324
400,5.415502531,5.341614547378062
401,3.070896117,2.733994377430343
402,1.743842805,1.747990066827634
403,2.069591184,2.0813578461839835
404,1.212311101,1.203439253376745
405,1.502887346,1.4579387518812335
406,2.623226541,2.627248416312681
407,2.83901774,2.8359359015275625
408,2.944837859,2.9230555481456775
409,1.534076504,1.556282783989871
410,2.647720623,2.605650250373327
411,2.085229399,2.089060598314115
412,1.584098684,1.6026042115553458
413,4.032367297,4.017884294813755
414,2.477523193,2.5214884165864606
415,1.486083843,1.5591696629372491
416,1.273233932,1.3115806770362268
417,1.391361029,1.3369886174076857
418,4.204562404,4.197699168057369
419,2.280669757,2.272678874067012
420,1.12512868,1.1206786879412498
421,4.070792682,4.094170379054951
422,2.023853456,2.030042581942529
423,2.097253404,2.094641451958771
424,2.328448922,2.3425487883813974
425,2.210078457,2.2109925656625595
426,1.814954107,1.7908963610506314
427,1.473403544,1.4386883644128945
428,2.631979204,2.6207704106673937
429,2.229143497,2.2430298048683914
430,1.507018846,1.5401928385912058
431,1.709587931,1.7184773510415523
432,2.185827082,2.1733211087361823
433,2.266025846,2.2755314974846326
434,2.766834666,2.744647219981694
435,3.367126819,3.407499413628343
436,2.761591092,2.7622124092602887
437,2.841077776,2.777387676104339
438,4.342716498,4.270375178836913
439,1.796422064,1.720901975450381
440,1.153777419,1.1503578635564056
441,2.242060852,2.228808416319328
442,3.353427428,3.3340758997449407
443,1.56199887,1.5526061124179849
444,1.960595444,1.9623216385779538
445,1.474665956,1.4835965393572579
446,2.291783544,2.290986552026109
447,2.758372799,2.9730497198315775
448,2.333246075,2.330607446165992
449,1.862486187,1.8604375970399232
450,2.518039905,2.5329334207992598
451,1.942769723,1.9095122425718702
452,2.240851266,2.232806886078948
453,1.658740857,1.6119877317410274
454,3.139797955,3.178127660816135
455,2.904548414,2.9611143731971596
456,2.275681942,2.3336212845047273
457,2.375878118,2.3547296486974956
458,2.162935371,2.134232944700352
459,2.04586688,2.05932638887251
460,3.185837156,3.163551352186566
461,2.475117569,2.4995508777598006
462,3.147513058,3.123107095134261
463,1.556319948,1.5775191117991014
464,1.818339026,1.844719366398801
465,2.876794976,2.869939668239649
466,1.450830492,1.4363706695910505
467,3.49841808,3.5341180462502533
468,2.562310086,2.577958302805934
469,2.382467322,2.3986986873593947
470,1.707404994,1.7074901320904414
471,2.939909879,2.8639813054916057
472,3.67263808,3.629784512923886
473,3.040378147,3.0430823601862853
474,2.504766737,2.521793214220509
475,2.125501944,2.1381028324633236
476,2.996575931,2.937610823005845
477,2.072382262,2.0849685823801964
478,3.844055801,3.8385460043172492
479,1.689288674,1.7502474632486948
480,2.043352845,2.0304029959215955
481,3.174935222,3.1708807027630694
482,3.130355702,3.1221942321774256
483,1.890444757,1.847274391863179
484,3.513370448,3.5315753951819144
485,1.391126319,1.4061821612264154
486,1.396670141,1.4014711046766133
487,1.859025855,1.8533798563833936
488,1.847097598,1.8289109113787814
489,1.949671437,1.9121162071496134
490,1.916445691,1.8905960802343238
491,4.204649754,4.198934553656477
492,1.199275591,1.2037907426765766
493,2.69920913,2.70580642783911
494,2.312302314,2.317587205181934
495,2.944697573,2.9541094122073273
496,5.010001206,4.981027266912364
497,2.938556415,2.9122905406224557
498,1.281990148,1.287745831442584
499,2.473249009,2.5009252673695483
500,1.591648783,1.433401083558391
501,1.909682591,1.9105889666064806
502,3.788270213,3.7323902052264213
503,2.040792555,2.038661878411282
504,2.431792814,2.4143026022723726
505,1.591009667,1.593150361821441
506,2.972687839,2.96061526359729
507,3.111999759,3.124764287317457
508,3.367963893,3.316134714072689
509,2.400563259,2.4095287767919866
510,2.954646457,2.926382423986001
511,2.673220643,2.6702419831389843
512,2.484773542,2.4747390002355005
513,2.618770168,2.6040252342767016
514,1.915223901,1.9866112724330443
515,2.485306132,2.504691494753899
516,2.71550153,2.7091948823246814
517,3.149270855,3.1494592315562127
518,1.204231643,1.2131909756127806
519,1.965124699,1.937536343779439
520,1.975929128,1.9633834193448785
521,3.269066162,3.2526236856902218
522,2.617572729,2.611316984950754
523,2.302397392,2.327162380673388
524,2.49443415,2.4697108296243746
525,3.088802633,3.084547995925898
526,5.401497208,5.303952672863862
527,2.212913316,2.2546911101656946
528,3.015420536,3.0472406838964248
529,2.068108472,2.122403815862485
530,1.540566309,1.5425021405159645
531,1.738825362,1.7356085089084423
532,3.789490973,3.801970970432757
533,1.231488029,1.2285259738276708
534,3.708889236,3.7213977730676113
535,2.826521831,2.8318197689362137
536,1.934130371,1.8754250379479105
537,4.018593516,4.02152159374929
538,2.780870631,2.816349533600165
539,2.726997031,2.7612162548689927
540,1.664167941,1.6615512735264188
541,2.735805023,2.7098548566923113
542,1.772430139,1.7688832761069506
543,2.613295528,2.6038300567006476
544,1.835264461,1.8086990833772811
545,1.747979959,1.7683708496759403
546,4.549500756,4.574876952190584
547,2.129008771,2.1145233927038047
548,2.174902195,2.091423537433169
549,3.183618793,3.173817292003473
550,1.533494208,1.549378375062382
551,2.684626684,2.681494506288684
552,1.934864735,1.9373505215020308
553,3.71241257,3.720578988727436
554,4.967446567,4.942785594316502
555,2.488318091,2.492377870397264
556,2.593928171,2.557238969046418
557,2.204248402,2.234113986744824
558,1.272668219,1.293500666471321
559,2.836354503,2.8335853357542016
560,2.66766493,2.6251589749847692
561,2.013753336,2.0307959037901204
562,4.069776062,4.024251400216609
563,3.965626775,4.033406286815303
564,3.690867131,3.692456300753754
565,2.788365029,2.7810634664709473
566,2.386017423,2.4012633044289204
567,4.064956892,4.107711557295283
568,2.30991609,2.311459833619616
569,2.830388848,2.890911056058198
570,2.132497249,2.114338255358134
571,1.468800592,1.4785433199469322
572,3.115602261,3.119037692150979
573,5.148220011,5.190927405867221
574,1.928773696,1.9530618974840486
575,2.414988,2.4349279372010524
576,3.71872664,3.8369409298364463
577,1.638088263,1.6397574561976183
578,2.731932004,2.71349531527073
579,1.864349428,1.87803539384475
580,2.62591614,2.6112796701205894
581,4.998484567,4.99731228138195
582,4.161692553,4.148559063083831
583,1.779071943,1.733338082539112
584,2.673756063,2.7027806544965878
585,5.240155131,5.207334187817359
586,2.660392559,2.6519784045664583
587,3.270062215,3.262853792566707
588,3.526011868,3.470073262091694
589,2.537171295,2.5549802075534376
590,3.169641956,3.183678896042235
591,2.794259525,2.782792870041581
592,2.942235724,2.952998583281729
593,5.51189161,5.384356711626239
594,3.620694802,3.688698572871003
595,2.32100749,2.2840729189624334
596,5.742436029,5.812287458933672
597,1.672106737,1.6704043026529152
598,3.982970461,3.981856912313868
599,2.106861317,2.113585590453217
600,2.019410288,2.0569579528739066
601,2.337997858,2.410674111048209
602,1.889671027,1.870908687581557
603,1.843715773,1.8539576378221954
604,1.292854748,1.297897627667071
605,1.410302719,1.4116272767977385
606,2.92134133,2.937874691379606
607,2.713196434,2.7282084247877036
608,1.847423494,1.839385080777152
609,1.72554589,1.7434931067486201
610,4.526033141,4.488483434426721
611,1.717833252,1.687541653494691
612,1.665712877,1.6884990990645363
613,1.847798087,1.8267519443628844
614,2.356015653,2.3663750439441333
615,1.653601372,1.6404151240485454
616,2.445444476,2.447802422328654
617,3.00324889,3.0145193914677644
618,2.334183669,2.353568227543358
619,5.080952461,5.055716281784302
620,2.69629172,2.6975194745318882
621,1.265536103,1.342874913835246
622,1.754875328,1.739963377017132
623,1.475024349,1.4810481068872743
624,1.609618771,1.6115228670074597
625,1.634578023,1.6384477870002183
626,2.050424671,2.0610682020305773
627,2.47491866,2.486934231473989
628,1.508119848,1.515245386506506
629,1.461356485,1.4498924321958364
630,2.339053736,2.3508767289076733
631,2.474626782,2.5023569846983547
632,0.935352984,1.0417322567392842
633,3.594003232,3.4337091898231247
634,1.164639486,1.2071503428409494
635,4.79188986,4.709225103557959
636,3.673102467,3.6687973364392508
637,1.715053997,1.6924714876207285
638,1.301414899,1.2977862100671533
639,1.458494513,1.4493047791012257
640,2.323369471,2.3248151121774803
641,1.892999666,1.9372832812339194
642,2.316951387,2.2910515394548936
643,1.893525743,1.917201272569645
644,1.693480999,1.6920344838367611
645,2.694242962,2.7032803914695616
646,3.980960946,3.794852465364586
647,2.901460501,2.895040220368385
648,1.808371455,1.7980785033804914
649,2.696151326,2.655141988433253
650,2.939127042,2.9573335707843458
651,1.709736231,1.7121960903197304
652,1.881735524,1.9024118402642207
653,2.066276796,2.0786623062499845
654,2.408855684,2.407515920767519
655,3.116368617,3.070492720483666
656,1.380080361,1.4282135081121456
657,2.253378456,2.2275038472730317
658,3.699511258,3.6901974543332665
659,1.499482887,1.4896317703603401
660,2.681460769,2.6725725161470133
661,3.624040344,3.650486261650478
662,2.261360845,2.257682771715005
663,3.047510554,3.04999718308515
664,2.615349546,2.5730179489142713
665,1.970000102,1.9937713872518006
666,1.540623687,1.5299045488188074
667,1.283359577,1.3241950729335121
668,2.064483269,2.068061554312249
669,2.094906187,2.0973914929967536
670,1.758830819,1.7588497914942205
671,1.641257309,1.6671491656470478
672,4.219370994,4.12802095256284
673,1.754691926,1.765170051991686
674,4.566194644,4.629382252572406
675,4.266709714,4.2227924349676185
676,1.850366536,1.8886564600889577
677,2.398560738,2.404076903422918
678,3.066397715,3.027767750601926
679,1.65709238,1.6794608858672424
680,2.531795036,2.6198756363465083
681,2.722270814,2.763529643156659
682,1.227284222,1.2167340584471464
683,2.130081608,2.1281945997891847
684,2.606998276,2.6057345455627425
685,1.828862361,1.8201961251865393
686,1.709323275,1.7204882313964303
687,2.222372482,2.227035837101168
688,2.983602859,2.997053369723295
689,3.298603121,3.2957480041655756
690,1.399852034,1.4014455484831474
691,4.970077507,4.933376720893049
692,2.52537804,2.533859465543518
693,1.776238562,1.8127126403311784
694,2.824481359,2.8125689527090683
695,2.74006344,2.769051167964418
696,3.167969763,3.0772979712200503
697,3.325062589,3.4201773519566157
698,2.688230349,2.7138894273991196
699,2.250391085,2.2234827122158234
700,2.368780241,2.3907730565953744
701,2.686007556,2.6818649310786165
702,2.102667232,2.1010697921555455
703,2.625964328,2.6244214841922653
704,4.039040587,4.038550379884728
705,2.30170616,2.3011350511532096
706,3.108563145,3.1047126947199652
707,1.858052781,1.8516039192681626
708,2.421090915,2.3815345088325257
709,1.352666728,1.3616961167910022
710,2.03739781,2.07299364528891
711,1.646800648,1.6574160444828578
712,2.936414119,2.940716956904005
713,1.356030959,1.3643982192495303
714,1.676500257,1.6652074101904086
715,3.334146837,3.27427898474563
716,4.319079278,4.2061065942960525
717,2.080633118,2.1105930132974966
718,2.863736301,2.783004688354848
719,1.797876105,1.7935155827276459
720,1.558149956,1.6128708079148
721,1.959313579,1.9347972687515471
722,2.270028777,2.245637743472666
723,1.380713958,1.4176301089121262
724,1.505849714,1.5148462961264764
725,2.966730565,2.9704667374465368
726,1.725415193,1.689745045492566
727,3.361618971,3.3695924082964037
728,1.898213542,1.8906646034877816
729,2.599691465,2.5850953548684434
730,2.746800843,2.746545576108395
731,1.876479758,1.883534233258428
732,4.141889705,4.120431137604572
733,2.91585658,2.922008727851995
734,2.108063081,2.1163585452592217
735,2.396739699,2.4041811852327233
736,2.075328329,2.087336437020592
737,2.853879786,2.893157901223431
738,2.379383733,2.341543289885076
739,2.054169671,2.0794881666309317
740,2.356519391,2.3962225968991477
741,2.319008257,2.2257609974093437
742,2.878871555,2.8007322088959543
743,3.109819514,3.142879046131627
744,2.284353018,2.2880196349674904
745,2.607795738,2.6233081514060728
746,1.779221114,1.803505528195175
747,2.248205569,2.2542216079307997
748,4.289976715,4.346329928363063
749,1.690784465,1.6872864874381874
750,1.471059719,1.483956189389015
751,2.213061826,2.203565351293996
752,1.559906625,1.5217068347615603
753,3.358768695,3.3744373312236062
754,2.953582111,2.8901608056549426
755,1.828234903,1.8687210200642694
756,2.388490418,2.373857724899247
757,1.770971079,1.7763653159345052
758,3.02067713,2.959379419179644
759,1.385068125,1.4020457255622278
760,3.390073069,3.3559354425514645
761,2.496531167,2.456696114569269
762,2.194903569,2.167250567431873
763,1.707750276,1.6919509755320958
764,2.675027509,2.6912121714292003
765,1.660145294,1.6890440024295077
766,2.875613536,2.865118334969272
767,3.687336004,3.6722649770902462
768,1.748681707,1.7702975798183416
769,2.533182095,2.464000154941944
770,3.35040249,3.257743673585928
771,3.502382193,3.4707790833816303
772,1.764314646,1.7983479392866617
773,3.056961992,3.0566890885975773
774,2.900615616,2.9086106556402775
775,2.986070925,2.957693343705885
776,1.510527373,1.5115546104484863
777,2.162862993,2.156530209763436
778,2.090223451,2.0775394045459876
779,2.549530461,2.5170368433808235
780,3.068487673,3.0364838322535563
781,2.176336052,2.175899170328188
782,1.625566013,1.5958305926593326
783,1.919984107,1.9285467058877381
784,2.225191959,2.321060184821358
785,1.478173744,1.4665353305754278
786,2.062748293,2.1038107548945595
787,3.302084593,3.2820715094383934
788,3.263710313,3.1538111664052986
789,4.162918707,4.165683805263726
790,2.258496562,2.2720840296243026
791,1.997815333,1.9960390168157045
792,3.243554882,3.220625702623028
793,1.736732076,1.7427441596772983
794,1.503870384,1.521896975527022
795,2.891885448,2.8910399844669974
796,1.71527747,1.7456791127280047
797,1.712207389,1.6363629016972623
798,2.743428915,2.7496504519992926
799,2.956124544,2.9369501871140593
800,1.503124639,1.512272321657626
801,1.827978925,1.8194547718235734
802,3.801933909,3.7836886635872156
803,2.240441077,2.2585154047885156
804,2.560120539,2.544051976878964
805,4.441465324,4.40025421416938
806,3.273716279,3.3099732592363744
807,2.380515141,2.3918399071135648
808,3.809894565,3.8742104560432744
809,2.421816788,2.389620467350451
810,4.75354476,4.771959544871032
811,1.818019376,2.0002888788701263
812,2.120064387,2.1045695961289823
813,5.406056846,5.451385409005691
814,3.60045557,3.592389935863555
815,3.482689725,3.4586226393899815
816,1.40542966,1.4046518114167013
817,2.054276935,2.0236838598036337
818,3.805861994,3.802182095461585
819,2.955059204,2.9756896367884096
820,2.953298617,2.954808871727728
821,1.417773571,1.4216351093059525
822,1.646979923,1.6648094572386143
823,1.935792671,1.9630668769186215
824,2.225815663,2.2417571517444363
825,2.754458764,2.7313700479597487
826,3.345504424,3.277892218500401
827,2.320296023,2.2887952460609213
828,2.911776636,2.869411307820226
829,1.550724937,1.6490558276475702
830,1.806464831,1.8159608916578962
831,2.371745542,2.3909032362392506
832,1.463984514,1.5249728572314454
833,1.554765164,1.557493642658722
834,2.130129119,2.144228233587741
835,2.09999437,2.107311563933364
836,2.723566896,2.7133209214431266
837,2.468229841,2.501286256824925
838,1.761765974,1.784047554243567
839,3.655666569,3.755037469146831
840,2.662289296,2.648949035559883
