,true,MLP,RF,SVR
116,4.431384702,4.605734148898117,4.498795160520003,4.643859991131725
117,2.595830059,2.5963558569437346,2.603505105310002,2.595095311013055
118,1.470893915,1.5382228373789593,1.4830071826500018,1.5409333625764456
119,4.947378574,4.902225020029538,4.947664175970005,4.896995713809148
120,2.342101777,2.2638391724754348,2.302505214250002,2.28575879945798
121,2.007636239,2.017207603857967,2.0250402165899968,2.022309312002217
122,1.77414938,1.9067410662150313,1.822934966680002,1.893536628295208
123,4.410649516,4.216824987526104,4.355533509609995,4.25377017006465
124,3.82097129,3.846018279821908,3.8249421318499954,3.9095934585637258
125,2.518915494,2.5597519825257775,2.5193418788599984,2.5597711360469857
126,1.780092788,1.8162553260809104,1.7855849166699989,1.8069039554685742
127,1.075941257,1.1971493056583737,1.1039562162299983,1.1443503303154898
128,1.569704718,1.5305141372582944,1.5645395060299987,1.5298425312544515
129,3.302845223,3.433010867785753,3.3211978904000006,3.3896539499339062
130,2.301991555,2.357524833437646,2.3533940288000004,2.4021075178837923
131,2.640167693,2.648484096874322,2.6525496856699995,2.6550147000969813
132,1.577544462,1.6354246915454786,1.59201644348,1.6296837309576437
133,3.438295466,3.365481261966568,3.39604543615,3.3449834994683707
134,2.244764534,2.2520222150569604,2.2409681514600037,2.2501763938371218
135,2.982430581,2.9600192792587015,2.9739835004099984,2.941646549458549
136,3.181051421,3.1953325633575727,3.1918176042300024,3.1938926474866154
137,2.815582175,2.8091762102112936,2.8149193040799996,2.8249600811042566
138,1.315543595,1.2357911515691489,1.285878668359998,1.2196421891969171
139,2.354491715,2.424340347012071,2.376729112519998,2.446135138913617
140,1.352828727,1.3178589023672962,1.3449742279700012,1.2823978671815235
141,2.098419186,2.1083510283470606,2.0939350064800006,2.0820477258605763
142,2.534109466,2.4608380109294687,2.512961756229998,2.486834305974414
143,3.568429711,3.597747520298137,3.5729191789700008,3.5444375095667207
144,1.879292278,1.9281025527032907,1.880804873420001,1.9216527166181683
145,2.411945502,2.315438975989377,2.380417527580002,2.3372826038904373
146,2.685698373,2.7320196787197606,2.7065174930400016,2.733281967118048
147,1.957203017,2.2764891550091217,2.0930642460500026,2.253506457789364
148,2.784135182,2.7716649477033246,2.7805082539099994,2.754266694903301
149,1.056025155,0.940586385880795,1.02560958311,0.9938293609980358
150,1.846882162,2.0139511567857586,1.940115998549998,2.039121526924525
151,2.168591294,2.176309070724745,2.1581714702000014,2.17568865238832
152,2.792878247,2.796059763556791,2.80344606983,2.78203650486154
153,2.843486229,2.9580771814947187,2.849109934450002,2.9370128322315026
154,2.103991533,2.076624117872994,2.1039629188400006,2.076087068015894
155,2.312369306,2.3840646789902644,2.3457816437199974,2.3921503423225303
156,2.000592349,2.0103969124146164,2.0059326292699966,2.006588643232809
157,2.911263232,2.8968936243220225,2.9019991478300033,2.907192467005487
158,1.335067228,1.4202333744258195,1.3650031944900007,1.4136209566748246
159,2.421741491,2.20997559112033,2.3634988379100035,2.193801347107444
160,2.269702061,2.2401586295285925,2.283438774440001,2.268200018239414
161,2.477287004,2.361034703477019,2.4368114766600018,2.366768996245608
162,3.666968889,3.5795407164173785,3.663976803249995,3.610136134610112
163,1.541899018,1.5443671186861512,1.5637723939799997,1.5429647500041734
164,4.115509119,4.077163202732392,4.132123436770005,4.126782756711519
165,2.417364218,2.337825277842304,2.377085167239998,2.3797577593497548
166,2.217983016,2.157926868905463,2.210985351560002,2.164228839686511
167,1.502688043,1.451946945292543,1.4672530813200018,1.4584859525707192
168,2.261880789,2.2786714490910396,2.2504839544600013,2.2578431651498874
169,1.231884242,1.375217517419171,1.2836429353600025,1.3879361349152362
170,3.072145809,3.023269454595986,3.0499082998600033,2.9678471228909453
171,2.575661818,2.603438041537397,2.593857696319997,2.6092130363124353
172,2.271785415,2.3673143051816106,2.3103140437600023,2.370140345670169
173,2.634326134,2.690853443643543,2.6550410630299983,2.6960144771806953
174,2.084520672,2.0445802398155957,2.0753735448299984,2.0315374057880495
175,1.572005395,1.5977682266540798,1.5938257919800003,1.600345353409343
176,1.677145955,1.654607134065315,1.6735867506099982,1.6427880999309172
177,4.761335174,4.831953266888381,4.805453052000005,4.861068800870682
178,1.741075588,1.7700252560849592,1.7504223147400004,1.7648168875527595
179,2.624949174,2.6375514090884513,2.6375831210399974,2.6447141720560676
180,1.671424848,1.7632725326781058,1.6787475993199985,1.7525367898966762
181,2.866959761,2.8558610055029163,2.85488844957,2.8669999482789734
182,2.35848879,2.3225101115989433,2.3473439013399986,2.3187066165387837
183,3.052574169,2.965673675663704,3.00706481776,2.9365239515683683
184,3.013295171,2.894905872593242,2.98630956619,2.926043225621077
185,1.353069181,1.4042228043313505,1.3604833894799984,1.385894075590548
186,1.768342059,1.7829052336909854,1.7742358544199996,1.7755905653220707
187,2.068746,1.9953597521157258,2.0571650689300025,2.015329145834182
188,2.139078471,2.1248823079569195,2.112919336910001,2.1019412838445057
189,3.452708501,3.5029563581139636,3.472871356520001,3.505551070019208
190,0.881312694,0.8636041954703844,0.8866538458900011,0.9687305359916398
191,1.903676125,1.9644909034811708,1.914080992020002,1.9545890203879217
192,1.930084334,1.936991762051844,1.9321725051600027,1.9390089676126423
193,3.37193042,3.3378564840941776,3.373966070730004,3.3763583215237043
194,2.422136598,2.364108465425513,2.397077256970002,2.3894257271527852
195,2.2096384,2.1902567481449315,2.2208463343099982,2.254708397120547
196,2.204644097,2.232346351132139,2.1857325123700004,2.225577453077899
197,3.961687714,4.105612457060106,3.9963284576399976,4.023593209432729
198,1.85599337,1.7583301308365318,1.8364212590899975,1.8188088012484132
199,1.94369374,1.9640830338150685,1.941369030349998,1.9223101337402928
200,1.736429175,1.8023093967049655,1.7432294560600012,1.8077978244023707
201,1.841942293,2.168455257404151,1.9092034886299982,2.186291309481043
202,1.588227424,1.5637864062222384,1.588526715249998,1.5609327440561658
203,2.340779432,2.1108878071932873,2.2768568497200032,2.168997254104574
204,3.158910337,3.196196391240172,3.168529447800003,3.159796557505457
205,2.907962837,2.867301959516646,2.8661388303500046,2.8484302038597504
206,2.646200522,2.5805199131080596,2.618372615219997,2.6030872451786395
207,1.873519519,1.8526360987005221,1.8743516316900024,1.8545909892708277
208,3.816822457,3.822462974100612,3.77667355211,3.815343675777545
209,2.101136148,2.0920272899054746,2.1006518316099987,2.081487864489012
210,2.417163603,2.4485848779250245,2.4202074419000037,2.4655111590776144
211,2.208413554,2.1558122771736703,2.204619870930001,2.1752626402015416
212,4.851346215,4.637403618621255,4.782102546639994,4.768402326625164
213,2.301553828,2.3133152448886407,2.2964734108100027,2.2931508920213313
214,2.128190485,2.14300444302023,2.2602822534800016,2.156439829140589
215,2.006460208,2.0717500044978094,2.0207078659199973,2.0697007408006343
216,2.684790024,2.631563111302615,2.6674184728999975,2.6380034498389984
217,3.961814188,4.223457003749622,4.064155109440003,4.1893742244949985
218,2.512814951,2.52095716062996,2.5379741591799987,2.534137626287884
219,2.713064268,2.792599494402307,2.715647395490001,2.7706192630216413
220,1.425750486,1.4122663904515136,1.4244118062699993,1.4271195104651202
221,1.835394206,1.7403999977273994,1.8216113048399984,1.7357790434201519
222,1.913209348,2.005167212328714,1.946754272610002,2.0002616061941803
223,1.737083748,1.5536637211855335,1.620989127520002,1.5853025534036478
224,2.00733225,2.053703590768587,2.0180424103799983,2.0591645720423557
225,1.595657667,1.5693811285618984,1.5807822964800011,1.584668307657271
226,2.552120441,2.4866376417728295,2.5358520236799986,2.490249497206443
227,2.860355251,2.814073190316624,2.8773883240399964,2.831095425657138
228,2.386601955,2.2954273590162435,2.3494112844200012,2.3039344568500115
229,2.602749387,2.648977270808963,2.6042204217099987,2.6061110725202026
230,2.321110886,2.2987046993286167,2.2837160506400034,2.306825271034028
231,2.658389917,2.721902877172846,2.6841673608799987,2.7045147006179353
232,2.835285011,2.792470772018326,2.816740112049997,2.776972977757342
233,1.892481954,1.9088811761076747,1.8915911391800018,1.9113790047756956
234,2.356383129,2.3917373130820723,2.345599250149998,2.4086702005251146
235,2.145320297,2.174147914289901,2.1582654472700025,2.163676656671771
236,1.406673841,1.3898134362830117,1.4030359539,1.4026700072327913
237,1.165785504,1.183281826807872,1.1486949245599996,1.1909514339233498
238,2.06612888,1.9788402521822208,2.0144786314500007,1.9740540668337927
239,1.587398888,1.6338300445151308,1.5985279116799984,1.673560221579598
240,4.094859945,4.019976534741179,4.080858497289998,3.9947560614469557
241,3.481717738,3.345658643667795,3.4578371230499925,3.3096192499463615
242,2.67374265,2.6951805862811606,2.671861386590002,2.665120430668334
243,1.981337048,1.9509454069221364,1.97687235371,1.96071015365212
244,2.382059801,2.2918015583618345,2.3431107602599988,2.3097087379682257
245,1.146478515,1.1846864313587488,1.1560970608299985,1.1525607226878511
246,4.368165257,4.341868421807738,4.385828329819995,4.419536572391052
247,1.742660013,1.6879390816679047,1.7337577105400022,1.6778810277970138
248,2.443786204,2.5090895348871265,2.4568572765899983,2.542320213000014
249,2.074280008,2.060836224043146,2.0839448973999986,2.087636446365516
250,1.749188008,1.8390666585974502,1.765336074700002,1.818589753754007
251,2.030236603,2.1425540457589762,2.0666517414300007,2.1304686561456667
252,2.387358354,2.3597700488605655,2.381121326230004,2.3625766005626554
253,2.437040162,2.473054666022635,2.4598543341799957,2.4876986604597904
254,3.200951079,3.020887288291425,3.1865038210299974,3.1010231237287873
255,2.735080251,2.722604457662479,2.72702466986,2.7076383550571657
256,1.305709706,1.3230657669548795,1.2736922381200007,1.3157356436800582
257,2.814115184,2.7794666097026126,2.802976485190001,2.8067690678475063
258,1.595913781,1.6232841701803362,1.6011764409199991,1.6305444922491654
259,1.593197426,1.6315671824078066,1.60027974263,1.615392082435286
260,2.260282427,2.282517387834005,2.2664598262399966,2.275429708005862
261,2.697085937,2.616283639103155,2.6847167241399976,2.6388058114717636
262,3.003496908,2.934733447973824,2.9900787230899963,2.969921631406476
263,1.5817608,1.6562031768756031,1.5768712443600006,1.6764128578390767
264,2.349092056,2.2851892434419843,2.3446240369599978,2.2997126555236576
265,1.862350559,1.953865591446705,1.8853892872199993,1.9563412234337139
266,2.767142726,2.647742464007995,2.7195591567100013,2.7218526230555273
267,0.988826407,1.0774060434375834,1.01502789487,1.0470764915998472
268,1.277295325,1.3440465695250636,1.296859365369999,1.29230696565214
269,1.224856535,1.2616991945765146,1.2344396015000005,1.2173235533199422
270,2.066248876,2.0202379868805376,2.0647118159300017,2.0258022192515908
271,3.358933297,3.2307877689528923,3.3122064894600016,3.3062103049955986
272,1.765872077,1.8519477499333565,1.7991053107600012,1.8380643580285563
273,3.378812774,3.1929708304456543,3.3532180226599992,3.232561874988604
274,1.76183337,1.7768036332952373,1.7650005454600017,1.7817579511944603
275,2.383789942,2.3927335988286376,2.3612416934899962,2.3879467265411813
276,1.665312343,1.5986198288930291,1.6511113588400006,1.5929698243800554
277,1.645935436,1.6814728982812528,1.662108248090001,1.6659443164101435
278,2.603486633,2.556914134618665,2.599335890609997,2.565394486587044
279,1.852987275,1.9228379813558796,1.8584866567800011,1.897163570379237
280,4.563062996,4.589040671939369,4.604476954139999,4.674859663456451
281,2.503707496,2.6399114253948226,2.543749206370001,2.603818957718453
282,3.156300066,2.94591259642394,3.0850604842799987,2.94647206654893
283,4.00225068,3.9452917401630385,3.9903431274899956,3.885357593238953
284,2.776595866,2.75684673673697,2.78826117399,2.7935274808762536
285,1.031147811,1.0811783500698522,1.0484308007999983,1.0624216923135865
286,3.425016895,3.4481330558834307,3.4339658821199985,3.398375930253728
287,1.702966273,1.7845437066447185,1.711782578109998,1.7588308987879278
288,1.940715046,1.9616306373168757,1.996358486280001,1.9897552763997868
289,1.939694858,1.8673069536484426,1.9426357419499982,1.8515087693489864
290,2.862324983,2.989778335420403,2.9192163777700024,2.9889418670660928
291,2.381967416,2.342516377371149,2.3765893901800026,2.3725880987440373
292,1.450925828,1.595509804891055,1.5265819340699998,1.6028803868105403
293,1.912994427,2.0525732575929667,1.9872505074800009,2.056090672871413
294,1.759194269,1.4952641494040233,1.6488463466600018,1.4919370375933654
295,2.592906531,2.6781291556676003,2.6237382957700026,2.6961236902283567
296,1.650066361,1.721223895561877,1.6630208655500007,1.726060723057389
297,1.524243621,1.5716750898892846,1.5334501138200005,1.5516965218593546
298,2.852601969,3.0382796433587074,2.889271140490002,2.9608144575493904
299,1.8202146,1.7938084380033095,1.8177423214199961,1.7946738319679163
300,1.493109186,1.5191430462944204,1.5042422605499994,1.5359231589487221
301,3.431781772,3.3933408796589264,3.43224528087,3.4085109779600424
302,3.071125575,3.141329079851237,3.0743494169499974,3.130610506660611
303,2.13642307,2.1424453746937466,2.1249389624600026,2.1289817726709988
304,1.987044318,1.9124673857616685,1.959612651339998,1.8942655238569623
305,5.049593215,4.978935365830579,5.076156432810003,4.991596130077626
306,2.130269074,2.0337099162113486,2.094790985370002,2.031954367126882
307,2.360855855,2.3184825642199245,2.353376637450002,2.342129874270767
308,3.129869249,3.1448063895141996,3.1348888548100007,3.147359467732112
309,2.59592189,2.5953071285446274,2.5770525940500004,2.6336214444675132
310,1.778674983,1.9740025698751253,1.8320014773700009,1.9366960398844222
311,1.68278152,1.673396498559291,1.6750483687499989,1.6591953203622172
312,2.202867986,2.2303629635039437,2.216661061520001,2.225034692922125
313,1.786391993,1.72452761318569,1.7687006546299986,1.738795376717606
314,1.328640897,1.3542745990901237,1.3405458853200003,1.3287525546645615
315,1.860011909,1.8607981373470053,1.8720974266400008,1.8755276362154447
316,4.012624242,4.055202056610173,4.019056227389998,3.9654677902176987
317,1.487664888,1.4475007879906066,1.48206134007,1.4389161364817773
318,2.88996759,2.811613221312283,2.870618231710001,2.807825372632508
319,2.096273333,2.229447104212017,2.1543505649399997,2.240449532634698
320,2.546652068,2.534166489420939,2.5284843304800018,2.5373938417334143
321,1.630824604,1.737609318302537,1.6722089440499988,1.752521265738844
322,3.225939585,3.139671622690571,3.173735322749997,3.1099377168176128
323,1.479016239,1.4761233250335064,1.4749737357500015,1.4725229062059575
324,1.567297885,1.5029228875849947,1.53778815474,1.5208175821969525
325,2.516073732,2.5765806893370757,2.5534144137899975,2.596400557762182
326,1.68914996,1.7003369150756233,1.6943068325800008,1.704276335613843
327,2.126517142,2.147638680971688,2.137535708220002,2.153755462384331
328,2.408728272,2.3803376995520473,2.403342427969998,2.393092588308438
329,2.595928097,2.6130241086491544,2.588000078400002,2.580548431161617
330,4.930763156,5.085529693642912,5.010116134590005,5.115919782800983
331,2.383123294,2.4047432572526395,2.3787342022400004,2.4066507379094726
332,1.826777532,1.6896225767126722,1.8231679019199984,1.8275271291268278
333,2.412600135,2.343501664223018,2.3905072027899985,2.3527106082595575
334,2.600676591,2.4462600608324276,2.5591176669099975,2.458147351950399
335,2.718651669,2.7867397358793906,2.7151205902599984,2.818605058659853
336,2.372023264,2.2403791046288726,2.327225214230003,2.2737807626413513
337,2.346816799,2.39112065769694,2.360569218810002,2.403222003692852
338,2.080957744,2.073736684617944,2.0952928387599985,2.080571827911684
339,2.023678873,2.066277875832586,2.0667709311599975,2.080029307759869
340,3.027539495,3.1073527468362494,3.0441856153600013,3.0901901837754364
341,2.442904449,2.537116374039632,2.476971665479998,2.5446456774721775
342,2.16416375,2.0797391896799087,2.1409407801500002,2.099620875635755
343,1.343429675,1.2627984935518026,1.3254918917999996,1.2421466200561166
344,3.645263296,3.6373599577021993,3.605656165939997,3.595830241625187
345,2.330450301,2.4567111778456705,2.4137545554700033,2.4460961006203927
346,2.435117812,2.441647878415135,2.4187835120899965,2.4233162854872163
347,2.034948396,2.0016134809071073,2.0187930506600025,1.968382765561119
348,1.316453207,1.3241658878016789,1.3198363631299983,1.3405529962283178
349,0.954575308,0.9923600228903384,0.9397141578100009,0.9383343892816405
350,1.833190493,1.8306819947104482,1.8283123438599986,1.8564883561423522
351,1.528585058,1.5928510820935697,1.5577464243800012,1.5811104333455899
352,1.832548075,1.9109786560919428,1.849802303950002,1.9065544592833639
353,2.284090685,2.214194463959871,2.2796254424699973,2.2454127189068673
354,1.966947371,1.8951415437515353,1.9644715498800023,1.9003818759717266
355,2.756438311,2.599649701943591,2.7080746194100045,2.614126006719314
356,1.596469537,1.6548297564360404,1.6027681473099995,1.6415578082372533
357,1.529081285,1.5308835852152436,1.5249952583599988,1.5794592828472727
358,1.774654009,1.6822350993772497,1.7410762968599989,1.7007689422663517
359,2.959809451,2.946467492684109,2.984820204930004,2.9847553687089308
360,1.619864354,1.6057998541011835,1.6105600138599983,1.6112318502316394
361,1.516486014,1.514190594845957,1.5140835855699983,1.5419790570312593
362,1.231273216,1.3911813270396964,1.2396384281200012,1.3820017664054003
363,2.589888329,2.6663170180731126,2.6040962181899987,2.650879164952219
364,1.764217605,2.0180834994390744,1.8552450471999993,2.014470892584548
365,4.812186301,4.674878333323045,4.771273256880002,4.6928255353341015
366,2.102680068,2.1296181999058916,2.0929566326200026,2.104941095695772
367,3.143953759,3.2482997446976865,3.19532290847,3.2227582603788303
368,2.422252729,2.453127175427759,2.418292526860003,2.4520803595947354
369,1.764981983,1.7150056542881777,1.7572040213000018,1.7100238585948757
370,3.068661949,3.0487442669027347,3.0591869126399955,3.064256605852489
371,2.089248662,2.0135125704937566,2.0392395933699983,1.9910804751770836
372,3.41302363,3.419375412234055,3.4274872699899985,3.4226240979186278
373,2.307617986,2.2822116635340057,2.2950927801599987,2.27805603741322
374,3.098991211,2.9441424449550717,3.0187572673699985,2.930328817973529
375,1.844651107,1.9583690664306137,1.8578509343400018,1.966139677177057
376,1.849648012,1.8051160726668578,1.840060067679999,1.8018479021000133
377,2.859125082,2.8677911016049165,2.8583305253999987,2.8476484197353447
378,2.925783184,2.8989421048793145,2.9160887765600036,2.9020909523954135
379,2.132435806,2.118298944020365,2.126784878509998,2.1065369822355358
380,3.373746383,3.2790295853990687,3.3558810628600027,3.289454306899843
381,3.13611361,3.159440026069618,3.1331640803299985,3.1392560887530934
382,1.244998704,1.2976636960376127,1.2770350480499988,1.2804270568254998
383,1.441640713,1.5198063803604154,1.473889692639999,1.5111300109221184
384,3.096878048,3.072728528509535,3.108985389460002,3.054051764249436
385,2.312811826,2.2840346407389376,2.313509071370001,2.2996271525095153
386,1.563949845,1.524859231309076,1.5515507636299992,1.5302346212716937
387,2.616904,2.6790834080798116,2.6178449547200024,2.6454399372861035
388,1.789093973,1.7470134316627988,1.7856055917800018,1.749282364675703
389,1.648116028,1.6605365030598378,1.6480456474000014,1.6542981789371405
390,2.661640504,2.693779929303661,2.675900506169998,2.6842239407546127
391,3.699436949,3.922623564572264,3.733999279490001,3.8380455090693095
392,2.371842202,2.391850749449253,2.3796871467800034,2.4018852273766855
393,1.664885132,1.7178314083933408,1.6956698259999983,1.7271023416786742
394,2.034394471,2.1001471245709675,2.0773744159200023,2.1346694862133466
395,3.114330704,3.173946257565464,3.134706143639998,3.188008783999137
396,2.600644255,2.601117796234643,2.5978958966599985,2.6075439729071497
397,7.427120798,7.240800505607642,7.347454787470005,5.825495502004256
398,3.813861088,3.8579759196216545,3.833938169530004,3.8084546131921577
399,4.26797735,3.9576992968608833,4.145664113270002,4.074969073123984
400,5.415502531,5.094008268412046,5.339885273090004,5.195194526949464
401,3.070896117,2.127193754954058,2.733109284329998,2.12759787036673
402,1.743842805,1.767014273658574,1.7474241790700027,1.7707698947762895
403,2.069591184,2.1163963648612403,2.0806840351899982,2.11391603455307
404,1.212311101,1.1958609749178322,1.203049656459999,1.1990184709932237
405,1.502887346,1.4110682161864847,1.4574667642499977,1.4306305374181854
406,2.623226541,2.6607981299361234,2.6263978807500017,2.681891802294948
407,2.83901774,2.7782960703310122,2.8350178062599998,2.8031297496032774
408,2.944837859,2.8296206173540153,2.9221092490900005,2.8713307005455024
409,1.534076504,1.6061477245378395,1.5557789588300002,1.5924558635202044
410,2.647720623,2.573741454928807,2.604806706919999,2.579928757204507
411,2.085229399,2.08900643663528,2.088384293660004,2.0971659764194053
412,1.584098684,1.6479355326575709,1.6020853904699988,1.6448506927311075
