,true,AFP,GAT,MPNN,DNN,RF,SVR
1360,2.563199375,2.5082717,2.288501,2.614292438746851,2.4233947,2.596348969313857,2.6633766259567073
1361,1.301101641,0.9809781,1.9675224,1.4989598924983336,1.3018159,2.547568248259951,2.1337602800518853
1362,2.273090824,2.2102625,2.2650964,1.944728476790663,2.252807,2.3032008505618915,2.1866987950069787
1363,2.765966425,2.7303052,2.193725,2.858621181574269,2.7245035,2.627626210018311,2.665754765520873
1364,4.148272094,4.119225,2.8347812,3.5463246753872095,4.090331,3.7544983531923526,3.903871104188235
1365,2.263856907,2.2275789,1.9443587,2.096672917704601,2.1224403,2.591929245245613,2.251439001022404
1366,1.553716703,1.5677524,2.0924375,1.5994570855451724,1.514843,1.5268320590024096,1.7330830111711788
1367,2.342620043,2.3939836,1.9924376,1.7942484810469088,2.307007,2.2905407855282465,2.242709180927381
1368,4.483659438,4.4437447,2.9985814,4.379769593338144,4.2944045,4.1760472797177925,4.422575680708291
1369,1.654425556,1.8780363,2.037359,1.7954686032740226,1.8291293,1.9141625341851127,1.8585989809633472
1370,3.292536647,3.2284355,2.3798237,3.090953107559236,3.1577306,3.222120725167357,3.192427458226077
1371,1.984018402,2.1039238,2.4834206,2.1533098875696064,1.9749964,2.063541609110664,2.0841806128703695
1372,3.02293844,3.2397854,2.8324168,2.785592265751973,2.5056639,2.7732829525828655,2.6353740465635354
1373,4.063247851,3.9762635,4.108873,3.9168229930988216,3.8380075,4.3065585552973396,4.163185252887535
1374,2.495949032,2.340612,2.1853583,2.3515094912463606,2.5558102,2.3186508435922617,2.3960118835022977
1375,3.85978219,3.811761,2.3376389,3.6238222057320963,3.9427361,3.437780583143476,3.5085722769084264
1376,2.439576205,2.4271362,3.2205925,2.7596116065413203,2.4108136,2.5503445965922507,2.425575754190529
1377,4.670047804,4.4310207,4.808336,4.6087147754855255,4.6307464,4.912513864336588,4.770043965000091
1378,2.400887904,2.2059085,2.4750335,2.0235236863830655,2.1990616,2.1662538887715894,2.3009030112546167
1379,1.749643465,1.8935201,2.0950034,2.164373598146841,1.6385291,2.172175284271182,1.9191500766489304
1380,3.737762793,3.3289957,2.7855089,3.3147058969402847,3.9052114,3.1867011885778234,3.110198040338185
1381,3.227257936,3.4026341,2.522497,2.792246982784151,3.1365662,2.8971055807189785,3.1272513176575507
1382,1.738691138,1.9614006,1.6291331,1.6943269695161294,1.7598807,1.8699910677497542,1.8390578930348287
1383,3.977275365,3.9231946,2.9737837,3.9861095339386616,3.909298,3.4161487676044624,3.8774936350130744
1384,3.43475105,3.502661,2.2279968,3.5003677680700886,3.3869271,2.906008236352527,2.7094462185451236
1385,1.394144663,1.6304204,1.3222023,1.5321420431166013,1.4532198,1.686558593882308,1.69409815590133
1386,1.774497365,1.7469842,1.6381418,2.0817615724480785,1.6950634,1.7852155869524373,1.8745427976474212
1387,3.116265619,2.8618133,2.780535,2.733610497623397,2.9638147,2.929492186492115,3.0162024262708202
1388,2.881652625,2.8255448,2.5465832,2.801213825938069,2.8619962,2.6346163073607496,2.7815744709095283
1389,2.369466304,2.1497674,2.3509333,2.1199158559894564,2.3788474,2.2597792239605874,2.269372295821168
1390,1.96601666,1.9647549,1.9828607,1.9690472896235647,1.9738735,1.993253942328391,2.2651012452942676
1391,3.625480247,3.405407,3.3091516,3.174038252029656,3.6184096,3.1219953878833118,3.5254534502061428
1392,1.990487274,1.8755646,2.2498095,1.8570555805786,1.8826791,2.0025372965764423,1.9404070290910442
1393,3.116020239,3.371369,3.308722,3.399094847715201,3.088006,3.3928486605995176,3.2158932758594574
1394,1.784720032,1.2851831,2.4223328,1.7511292389995683,1.7508738,2.031822404172939,2.052367278001876
1395,1.65263981,1.7429452,1.5021315,1.6557182887660875,1.6161305,1.7728250265518668,1.6106577776446909
1396,2.723902661,2.954822,2.8930538,2.4705011206887058,2.758131,2.5845412264273384,2.7229393901788033
1397,1.57645992,1.6614033,1.4303957,1.4748912416414361,1.4888529,1.665884963676983,1.6725857480063064
1398,1.669485792,1.618107,2.2411342,1.7179885114759248,1.6766604,1.7595898324993484,1.7696370926786043
1399,1.776555911,1.7778071,2.1221266,1.8979571945753122,1.7253667,1.8315593224604623,1.876278046074031
1400,1.910208814,2.0256474,2.6688275,1.8864624167371444,1.7086194,2.013616971483352,2.010599912341775
1401,1.393653184,1.3422865,1.6157063,1.7020640809133964,1.3827521,1.3974336918539279,1.4939171451443334
1402,2.12459918,1.9689187,2.629535,1.9782937255741928,2.074702,2.233346979577781,2.093041123575907
1403,1.815993555,2.025377,1.6235065,1.7046630004329981,1.8566436,1.690219735655628,1.813263688816486
1404,3.452917163,3.4772613,3.1627553,3.5339140858185916,3.240552,3.316309922456262,3.5532106502866005
1405,2.098345784,2.151903,2.2901947,2.0302167629813774,2.00786,2.210525127089495,2.198354601325174
1406,1.764548959,1.7639796,2.3974862,2.162154346687953,1.7244481,1.7982678840106032,1.7643255027595606
1407,1.504016111,1.4372897,1.3470131,1.4930139240914944,1.3541423,1.4979590883992933,1.5622050945927901
1408,2.724909095,2.6832864,2.6441946,2.531477578659653,2.5876017,2.7601112442629576,2.6249975256815405
1409,2.829414218,2.7333846,2.7025306,2.512106514895962,2.7716348,2.7894581893474557,2.729351053660351
1410,2.097981398,1.9964498,2.6019604,2.1270569670834147,2.1581511,2.09868324073539,2.1972934197999296
1411,2.12350971,1.7999377,1.907079,1.9227728227036616,2.0793276,1.8186408879662284,1.858809511983155
1412,1.285968191,1.3584356,2.126477,1.779290083134862,1.352519,1.7207463619780972,1.6119765252836247
1413,4.790050004,4.562355,2.7011983,3.676408065021275,4.917522,3.568463422732001,3.2093685122463147
1414,1.909528162,1.8794744,1.9526035,1.8159747632572305,1.8748587,1.9277200832620898,1.9752585580465136
1415,2.263349995,2.3762517,2.272784,2.37275293387347,2.251957,2.4822463589085233,2.363743727838943
1416,2.293405803,2.336504,1.9299012,2.2340939162920477,2.2075837,1.9746531760902002,2.0587382299704506
1417,2.596594124,2.4182632,1.9794887,2.457856413392649,2.4611328,2.3688015299159098,2.496313415814189
1418,2.3654435,2.3485029,1.8481382,2.635004889407048,2.1691792,2.309507155054812,2.265698270356291
1419,2.947940311,2.9697413,2.3588247,2.9753782222772736,3.0166967,2.3695632022038238,2.117310079361461
1420,2.294173859,2.2515664,2.5998442,2.4374748058078586,2.1819787,2.0470922913126444,2.3359093235531043
1421,2.186186742,2.0620732,1.9592649,2.233918418003983,2.0754907,2.0682247012689343,2.2865036334959843
1422,3.812398399,3.7700758,2.755256,3.993917603987276,3.6716304,3.3715817139422866,3.712058227207055
1423,2.262540424,2.380982,1.8437928,2.0584036863848416,2.177318,2.272626135004456,2.1628153108428925
1424,2.126926507,2.5023997,2.125034,2.109905789740713,2.1561952,2.188319913727627,2.105349273880054
1425,1.234067824,1.4807833,1.4890065,1.6750202987647358,1.2770526,1.5876828445932316,1.6146162869925587
1426,1.701948014,1.6223038,2.241398,1.6675534062906803,1.7643911,1.8285060816205856,1.801985965418799
1427,2.848899491,3.0745397,1.9439198,2.028894418401917,2.7641177,2.324520106563539,2.1264025625310414
1428,2.900858505,2.8893223,2.9068012,2.8114888481251814,2.8647528,2.8888243375116662,2.8007094368710495
1429,2.341803253,2.3554037,2.841115,2.5268923143984083,2.1963823,2.3404183221137966,2.442216548359389
1430,3.232150827,3.0423837,1.9969708,3.2434873955354986,3.182212,2.6618137504766834,2.3246534968170303
1431,1.255605303,1.2606251,1.6510825,1.2594262132657106,1.313091,1.3873255045429405,1.3625012894563833
1432,1.961310877,1.8456713,2.449526,2.055576756556778,1.9147443,2.174934572464303,2.0611796188712423
1433,4.746671723,4.7440085,3.819712,4.338416462373228,4.550736,3.803804034005245,4.134696735366617
1434,1.815943852,1.7523807,2.0516062,1.9350273556073243,1.770969,1.8340627366844586,1.9161088763753005
1435,2.00908515,1.9698327,2.3074327,1.8696921381033538,1.9138634,2.0971417182141314,1.9094358586651616
1436,3.493130101,3.3484538,2.6617768,2.8414266435206335,3.4346664,2.9783545595892726,3.3930465070875204
1437,2.268101448,2.3472733,2.3763158,1.9230313111929973,2.1828597,2.0744270128357973,2.1052203697034013
1438,2.282266829,1.9148229,1.731605,1.8082518435902328,2.1126184,2.2463763360559343,2.1821437389198066
1439,1.392939505,1.4690781,1.4553229,1.5942350001180914,1.3609631,1.615926490507947,1.4931334892487758
1440,2.300875033,2.5680516,2.292271,2.1684859792924653,2.3484936,2.1065200224712317,2.401166612953239
1441,2.222051989,2.3417208,2.1245115,2.210215544593578,2.2249143,2.378776562235511,2.322250984497696
1442,2.907199708,2.8323565,2.9222255,2.575026081271638,2.7274795,2.75421051343721,2.830260369200495
1443,3.041178353,3.177636,3.2634761,3.1847955312058884,2.866173,3.13791733273221,3.141469939506266
1444,1.911065234,2.0240605,2.8701248,2.0397809156388127,1.8951367,2.2092416944816953,2.0113621431704116
1445,1.253393931,1.3924412,1.711027,1.7820056262091133,1.195012,1.6453975927575502,1.585690308081848
1446,2.381563581,2.4630117,2.3978124,2.2595752072668454,2.4713657,2.438402565887156,2.4813726361434942
1447,2.704064679,2.83741,2.533058,2.6582691414713113,2.6472416,2.6982718089185624,2.6086643255285917
1448,2.147678385,1.9727792,2.427286,1.915638309978758,2.1034024,2.1132725176719407,2.059376487794297
1449,3.419931873,3.240326,3.7018113,3.5298252964607393,3.165825,3.6852344053306614,3.3921752051619314
1450,2.811951435,3.0080478,2.6820095,3.106139201571694,2.6624303,2.638686474456898,2.5494481062904653
1451,1.583587159,1.6091173,2.114884,1.6374520656050753,1.4912966,1.793937424181241,1.683131153587532
1452,2.250196342,2.262065,2.1622345,2.105091441626835,2.171097,2.1418408411062453,2.1975229291304803
1453,2.232931718,2.0910146,2.4336727,2.440984796116653,2.2275214,2.22633292817299,2.3333219968345413
1454,4.320568732,4.301267,3.7938764,4.233019142414794,4.2659497,3.9695398548406606,4.1622808646103735
1455,2.613916404,2.48449,2.5629256,2.501805832384746,2.5935268,2.5442666019471822,2.5141460270097817
1456,1.563051438,1.6365061,1.7747084,1.8928422017253568,1.5745077,1.8170284040894822,1.6632266611446236
1457,2.401870772,2.4070063,2.143512,2.459725257415502,2.4390945,2.281586502726963,2.301496266248684
1458,1.447915662,1.2268207,1.3347539,1.695289231670008,1.5172511,1.8853155940255693,1.98273905440902
1459,2.951216055,2.8169944,2.201662,2.341161913183645,3.065842,2.5827741413721106,2.850989229627575
1460,2.165499324,2.1795866,2.1947927,1.897894510069288,2.0542526,2.178302782432865,2.1409085566012647
1461,2.486063205,2.4300923,2.701878,2.663499972355791,2.6197524,2.3479488293834656,2.721199771378887
1462,3.482050276,3.3608284,1.4093292,3.0531631482521187,3.4542534,2.523651262234096,1.912018516745561
1463,3.501887331,3.5300374,3.0878067,3.5373942541831167,3.4702852,3.705940947151324,3.4016064858471835
1464,2.281985894,2.02867,1.8441873,1.906414837399802,2.1917984,2.026291386398053,2.1310943899024943
1465,1.601249025,1.4671228,2.0695398,1.941210760564133,1.6578099,1.8175267668185113,1.7011233872991551
1466,2.200702023,2.1497962,2.6994615,2.4367732119616643,2.10398,2.4895492749604715,2.67498121255895
1467,2.884412241,2.9394753,2.8304334,3.108249422837147,2.9550488,2.7747540013542173,2.8602025437156877
1468,3.058839005,3.3816333,2.0244296,2.5581666722875944,2.981293,2.7575152270864125,2.897547527935864
1469,2.202587853,2.1914215,2.009328,1.9251052937966548,2.1426785,2.0564553083778487,2.102898155741488
1470,3.17184342,2.94986,2.5116851,2.681251548914504,3.057808,2.8192065610440586,3.039510637433902
1471,1.453973071,1.6761261,1.9122789,1.9908324596593032,1.4918596,1.7660346723784324,1.8749311199378838
1472,2.036652457,2.2361586,2.4534857,2.563632020205576,1.98146,2.190832809458773,2.2251730681745854
1473,3.335285541,3.4720638,3.6499224,3.8123569858013164,3.1760252,3.5290059414256056,3.658940998488686
1474,1.963308397,1.8786378,1.9460505,1.8687546460174362,1.9474591,2.0711469129279423,1.9725313571587757
1475,4.378094074,4.084649,4.009082,4.036403769181379,4.321233,3.9867209256581906,3.721383044414456
1476,2.735416385,2.398672,2.4812002,2.392822601597377,2.5826178,2.376722151075366,2.1579791095112357
1477,3.773256494,3.8608449,2.9672456,3.565606261862592,3.573547,3.7473462252982306,3.6731398059178417
1478,2.137981946,2.1730804,2.3205473,2.257409593740535,2.0513463,2.201394691319755,2.2105018322298617
1479,1.931438394,2.0969954,2.1677623,1.982385499908522,1.9227546,2.0671665921368265,2.0313004872564404
1480,2.127595735,2.0867004,2.2933967,2.067324628979419,2.1174257,2.2025439032221072,2.227913603212693
1481,1.981099276,1.8798552,2.6642113,2.2163916180292147,1.8907965,2.0913191159349775,2.0810904446544654
1482,1.224531464,1.3990017,1.5555198,1.6695611957317524,1.4443406,1.4750674863151425,1.4852088149573202
1483,1.73123903,1.662397,1.530455,1.7861698254990244,1.6809781,1.8385105724016988,1.8310686148346864
1484,1.680523283,1.7684329,1.5815423,1.6743346967990989,1.6480355,1.753027482504893,1.7806556232431465
1485,0.973809185,1.273846,1.6157583,1.2545808109228662,1.06646,1.2257009713751053,1.4446324395184895
1486,2.77262825,2.8567462,2.5055447,2.230128951089997,2.7590623,2.3424584286373142,2.3603486504873645
1487,4.669543352,4.833153,4.008802,4.4510420337915555,4.799296,4.355046149566632,4.395497703373939
1488,2.810826823,2.4837306,2.2434864,2.682534512751667,3.0502813,2.5182244685477047,2.6886785056529967
1489,1.146964797,1.0687383,1.4349836,1.195643864314064,1.1371857,1.3776113815695916,1.568154262772974
1490,2.753746431,2.697725,1.7413876,2.64516203120731,2.691298,2.4902136375168915,2.2270527069578976
1491,2.389790941,2.4159613,2.4808443,2.2401864234783204,2.4050968,2.4462327250075067,2.2896928645915535
1492,3.072257038,3.0144262,3.158494,2.9987355584764224,2.9822044,2.9952997105889536,3.17254102413098
1493,2.896440982,3.0859323,3.3657205,3.1526450827206034,2.7813132,2.969144661886209,3.262288340357647
1494,1.540781386,1.343289,1.99345,1.5526380960741928,1.4652799,1.5801653635573343,1.5298276786067773
1495,1.581721278,1.6171315,1.8869326,1.5584572291647496,1.485597,1.6489828415944885,1.5007626532527247
1496,4.832720899,4.649908,4.071714,4.444735249807017,4.704915,3.9955666762113906,3.4125820811544614
1497,2.096252666,1.9290122,1.7836773,1.9282019188678463,2.0890746,2.0561559248125616,2.045957648367782
1498,3.158516339,2.9576228,2.1363618,2.759175223927537,2.8974545,3.0719493336050077,2.3822934603705015
1499,1.279360016,1.6169772,1.2659206,1.418638574405886,1.2406484,1.4560518540666774,1.3794261925710727
1500,2.269446324,2.143612,3.0189338,2.287261832902305,2.1995754,2.7822942878921673,2.3692245340332097
1501,1.626794811,1.8589841,1.6221197,1.7451723780469868,1.6037902,1.7739759418090253,1.664156997046038
1502,1.860847796,1.9015492,1.7967819,1.8111769634339985,1.794942,1.8352505784564195,1.9440766682914181
1503,2.061832321,2.2826717,1.8118066,2.445844701124816,1.9722716,1.9833346896241322,1.9615904420592243
1504,1.320940881,1.233698,1.7351763,1.4291615067446428,1.2658172,1.499960916101696,1.7278505685630863
1505,2.12781167,2.0361543,2.4084914,2.004254642045689,2.1340997,2.213732033114729,2.027529809890013
1506,4.386168883,4.0587916,3.4404728,4.132252934908936,4.2310305,4.062501425079614,4.155952758908209
1507,1.613440099,1.7301917,1.9761034,1.8167761508893832,1.6146253,1.8118842932153665,1.933576632698465
1508,2.284402135,2.3585362,2.555065,2.4077572293431224,2.1998403,2.5477763115430943,2.384560191914492
1509,2.698797846,2.8055031,2.677742,2.623449037379113,2.622776,2.586237580587535,2.5986242636340977
1510,1.624803002,1.6522316,1.9688104,1.7893158859701213,1.6197361,1.8366567198442514,1.7250768232873837
1511,2.353734073,2.1257083,2.2341318,1.9233160360545285,2.345985,2.1316405441624915,2.253679272956399
1512,1.753892837,1.8459322,1.6397167,1.5683097462602982,1.7613853,1.7472892738110508,1.730159141705007
1513,1.772793892,1.8378919,1.8300519,1.712989566132527,1.737461,1.7898550216742022,1.6727906861402237
1514,2.189535473,2.0577965,2.3100374,2.102991353571003,2.1411755,2.28797180309622,2.289447796468595
1515,3.555129011,3.8102865,2.7929955,3.8724292708316748,3.4601698,3.304478959080924,3.455420828400004
1516,2.134720619,2.1339087,2.7565691,2.292375870036108,2.218793,2.1778963520219055,2.2351583411014437
1517,2.286805641,2.2669222,2.4574676,2.4364070663026127,2.2132628,2.44614495880469,2.3871581874640433
1518,1.985208613,1.8313551,2.2943444,2.0392034012424607,1.8794929,1.9177103454913427,1.9355568734807838
1519,1.778731989,1.7147751,2.5191636,2.1472970452160727,1.7269264,2.1908386785954233,2.1987680675979666
1520,2.50065684,2.2042203,2.8895297,2.307606548861696,2.4368327,2.4532168588267966,2.400627714937512
1521,2.709984905,2.5753531,2.862424,2.5717943336468387,2.6935835,2.7301307305307074,2.778083628701659
1522,2.089736515,2.0631406,2.6688507,1.7644927692165746,2.0588875,2.2267898639133694,2.1894363772838368
1523,2.45753897,2.143705,2.6145277,2.256317485109892,2.3857498,2.3482776837483588,2.3575807077774
1524,2.699534221,2.8518786,1.3460982,2.6255290030277276,2.6398888,2.1277750887149876,1.8896642610992946
1525,2.271510669,2.429698,1.9883914,2.1275876906642845,2.2897608,2.222216071684481,2.1711704303875785
1526,1.476952185,1.5884677,1.2880157,1.4975642850751574,1.4956594,1.489309179401216,1.5771458628320103
1527,2.879079815,2.6126103,2.501652,2.529229328416128,2.8057935,2.6396937693480886,2.7792115671113677
1528,2.120293155,2.2995148,2.420791,2.111780171680452,2.0666368,2.326914008597984,2.2202046026237543
1529,2.640431744,2.6728425,1.6070554,2.5843201328338807,2.5966506,2.3725728533817705,2.211840005195696
1530,2.576866495,2.5715442,2.0236063,2.5637480677121336,2.4094987,2.3832078521529865,2.476747537598285
1531,3.176486769,3.2395992,1.7970355,3.1165408496030564,3.1466582,2.7724538150921387,2.346782336790748
1532,2.742171011,2.6841726,2.5485084,2.643545011844727,2.6933088,2.3474073928141994,2.2291899187101745
1533,2.361162944,2.3404999,2.7650774,2.54438342557547,2.302435,2.6507969591280127,2.333695102644977
1534,2.391795741,2.424973,2.0654187,2.170583239475845,2.4991395,2.3117872150124263,2.473935196721457
1535,3.166072248,2.758658,2.2356875,2.295346275115115,2.9146163,2.6678317102254203,3.0662781659694187
1536,3.088070223,3.0499766,3.0495853,2.925768751112059,3.0548062,3.3200124431141758,3.1878283470723785
1537,2.611369215,2.7047923,2.125331,2.823650061237921,2.452104,2.5044494565527122,2.5113925249935414
1538,0.926254226,1.02557,1.8593296,0.9635292655638508,0.9487362,1.291417094824424,1.5818495977726856
1539,1.816278478,1.9962298,1.6250021,1.902143336060732,1.7913345,1.8683965611673596,1.9164112256441541
1540,4.358339117,3.8873985,4.490237,4.301247325805388,4.40989,4.254443906724387,4.258080411584666
1541,1.279262359,1.4561003,2.1746113,1.411993493087249,1.3243868,1.5230610105208129,1.6359381654832739
1542,1.723159768,1.8668753,1.7475132,1.907922878936958,1.7775708,1.891626860444014,1.8231662856958284
1543,4.619583723,4.558439,2.816059,4.483870490881263,4.2511764,3.8441252067824654,3.0622485026542394
1544,2.38466757,2.7994983,2.2010925,2.6657187001345948,2.2556434,2.4841444380565907,2.4785063592159933
1545,5.990015456,5.9541974,4.7669463,5.542959416467677,5.3840833,5.086361030724235,5.049797493869024
1546,3.566448584,3.5480115,4.2226033,4.0713840277351885,3.3084185,3.502433310335747,3.666672209964795
1547,3.916065695,3.9038882,4.376513,3.6504749035942172,3.2283893,2.966147640272448,2.486729630530943
1548,5.457216962,5.3744564,3.8229125,4.604935900001234,5.384567,4.502242958910307,3.890494204148186
1549,1.689266766,1.6114378,2.3864138,2.026476927847328,1.6017486,2.0224130719318953,2.1266924066923405
1550,3.659573951,3.6062815,2.5882998,3.1174203179356947,3.9462395,2.944888868263086,2.6115944858032663
1551,1.534467497,1.7812712,2.8710237,3.0242582070858335,1.5669284,2.5464829173379737,2.8759895962473956
1552,3.908235067,4.2769055,3.7712748,4.24201743255774,3.8189096,3.7950190047502765,4.008600007768152
1553,2.176644632,2.2799616,2.3133335,2.003307566614239,2.177547,2.3221607822783104,2.277040304237336
1554,3.934962797,3.6992354,3.1147969,3.855351539620718,3.6519022,3.6557724627688066,3.6908296455695337
1555,2.876648467,3.2041535,3.741563,1.9574203873002682,3.004552,2.467254330901185,2.7763515477800893
1556,2.032918479,1.863875,1.9774613,2.0426095212431443,1.8413818,2.2510531783703747,2.1330771812803198
1557,1.803387902,1.7276307,1.9635155,2.188188002323081,1.7508129,1.863580907255385,1.903542921019287
1558,2.262682262,2.06234,1.9173936,1.9662472769518053,2.1588783,2.1386555720322686,2.3017345064438075
1559,2.45686837,2.4051466,2.4703543,1.8454486828345025,2.472112,2.1700318293802177,2.1665078528516433
1560,2.052787863,2.0780714,1.8073635,1.9113817335220749,1.9509116,1.9825692296147555,2.1524835531999638
1561,1.687311518,1.6295713,1.9484566,1.8421861035447726,1.6684678,1.8228939609981634,1.7873304339188651
1562,2.194989105,2.2136767,2.8291943,2.5612444055997647,2.0506403,2.6027143302854094,2.440613948527454
1563,2.066004545,2.1204698,2.2399998,2.117178135063658,2.0680122,2.057329401912359,1.9660566392926835
1564,2.300852377,2.3376298,2.63893,2.1649691009540697,2.376513,2.3132136438905,2.2099113386725335
1565,2.576626724,2.6256514,2.4327667,2.5032243115355794,2.6158051,2.579224111931373,2.551281334479134
1566,1.104422742,1.1325966,1.4173231,1.3303817225324408,1.2639824,1.2457607548200942,1.2041580254301778
1567,2.811441222,2.8874948,2.211849,2.7266313869633443,2.7423618,2.7606573919423436,2.711778691189878
1568,2.41309053,2.5287058,2.832265,2.243031066785217,2.4597633,2.4399895425075635,2.313023668699864
1569,1.621414571,1.4626211,1.7007504,1.4122029651207464,1.5040524,1.6314783038259215,1.721308074765794
1570,1.276778826,1.4143345,1.4306468,1.3380230528423913,1.3476443,1.5455931775106373,1.7188358953822487
1571,1.946263067,2.0763323,2.0107412,2.4793321735969087,1.9077711,2.0324705431058283,2.0461389897833797
1572,1.50068952,1.5028211,1.5114597,1.7060484484625498,1.5256613,1.6418762442875785,1.6006023812199026
1573,2.966292662,2.9146435,2.4885645,2.6395148746562542,2.9276373,2.8310176515151277,2.8661819891114613
1574,2.132014075,2.032264,2.0119903,2.1514713515316,2.0569384,2.169260898299169,2.092533332369931
1575,2.927615333,3.1074233,3.1863422,3.221063466717614,2.8922062,2.6903130281001877,2.9731840995741794
1576,1.908648992,1.8350654,1.9782082,1.7316518485408743,1.8217494,1.8850682426435081,2.0088204563650502
1577,3.201548129,3.191773,2.215026,2.5761209261307183,3.1071444,2.59793767450785,2.6226413756180706
1578,2.127584801,2.0603173,2.0715983,2.246103681124569,2.077202,2.1609163976689847,2.1661167807585553
1579,2.877933146,2.839826,2.8375812,2.7818232354532553,2.7604957,2.8651009914399443,2.7787080807496007
1580,2.712508701,2.8951497,2.3149955,2.639371464865321,2.5631192,2.5526118737141066,2.6123736850024146
1581,2.200362311,2.0428133,1.9429349,1.863157605650395,2.2056777,1.971411206622904,2.012019189274454
1582,3.072461294,2.5760596,2.4717178,2.467861373760575,3.145422,2.5912782128608103,2.490355053271621
1583,1.840097536,1.7745472,1.4869552,1.6923907671425047,1.7230996,1.900472416639178,1.8540606887289863
1584,4.337988792,3.6940053,4.3769,3.6802014988118956,4.276909,3.682993495153654,3.986554058903006
1585,2.559792952,2.4097679,2.385074,2.368335954207136,2.5188835,2.4643685416119983,2.4597064814550365
1586,2.692637054,3.3376646,3.0212748,2.8308480178049704,2.5492096,3.0328153774472977,2.7925022118075615
1587,3.338281147,3.132022,2.6692858,2.8383607061023493,3.2020502,2.882937861640165,3.173114711764176
1588,1.734614946,2.0712752,1.7210112,1.87636623129863,1.684944,1.7680192948302782,1.7384079737582907
1589,3.475801893,3.165377,3.1529665,3.5434817209485834,3.2941113,3.583827835431488,3.5457000540756245
1590,3.2178983,3.1603472,2.1647422,3.2823516845344156,3.235538,2.809123872227536,2.497812510594075
1591,1.395022486,1.6324629,1.5964863,1.5362069526626343,1.3938162,1.5436405056575422,1.4950120617204676
1592,3.653769926,3.5859163,2.9215982,3.5318541378411785,3.520449,3.527765938660412,3.562008954980771
1593,2.739883518,2.79457,2.1670277,2.3386216065574166,2.410862,2.5866231325037106,2.6395261332486237
1594,2.685501691,2.7852883,2.345687,2.3206820812166478,2.3411984,2.4522489572378374,2.5856859380526407
1595,3.428037253,3.6668801,2.879473,3.4558691003141595,3.287897,2.665088194029296,2.984404416627965
1596,1.774156425,1.6488093,1.7566451,1.5759266207103377,1.7161907,1.815755911464405,1.7543439006251507
1597,2.493878211,2.3758008,2.4121628,2.3248531079856503,2.2981064,2.4368148077657654,2.393829662462249
1598,3.876325365,4.2046514,3.8557136,3.595962215804913,3.771353,3.936819296394709,3.913236789589755
1599,2.25066693,2.31784,2.4574392,2.41037131758365,2.1243136,2.327724257330385,2.202745831891532
1600,4.628060569,4.690461,4.939252,4.563240701205616,4.358602,4.316123682251865,3.9144307154915374
1601,3.178963142,3.0918078,3.371831,2.6716553732199477,2.9083118,2.7989126896045975,3.078884444181465
1602,1.63491883,1.6879886,2.5865176,2.033473162846119,1.6131426,2.242248980075988,2.066024386948627
1603,1.475698927,1.2337272,2.39022,1.8790497251517564,1.4963719,1.7008158218446214,1.7869696186459019
1604,3.141474063,3.1382542,2.7198713,2.821742556532886,3.2822104,2.8958320921380993,2.9242878593881256
1605,2.649936276,2.6771948,2.3410351,2.7345698533528107,2.8196223,2.530342215645141,2.5498261788794063
1606,1.664102869,1.6431972,1.9354475,1.9128299184256587,1.6145039,2.162326118057552,1.7639975435718696
1607,2.601101579,2.466383,2.050693,2.1479817831095716,2.4632819,2.5114063805612066,2.5009444820354023
1608,2.40888866,2.2676601,2.8602505,2.690870190484653,2.4379487,2.751413272999968,2.492561067166057
1609,1.30708138,1.3208594,1.3536417,1.1355610009460146,1.3570088,1.8450120537046062,1.846352252804501
1610,2.454421954,2.060684,2.0985897,2.2140393125530498,2.3684845,2.179657554803463,2.354222663387559
1611,1.708621201,1.7187443,1.6903512,1.967890270846542,1.6690754,1.813760426397488,1.7529273099185854
1612,2.297614733,2.355176,2.5135684,2.0638093216812745,2.2799335,2.184752131953749,2.1972802975266275
1613,1.80105229,1.799261,1.8782508,1.9731055746165385,1.8154107,2.001141815253051,1.9893519392247148
1614,2.448438345,2.1590116,2.3102906,2.0399754889739277,2.5511398,2.360640441947445,2.348938002294876
1615,2.846356035,2.968685,2.6110485,3.1848212962660085,2.725166,2.847837911776473,2.7462677167932323
1616,1.412178487,1.4782429,1.7318206,1.5455333807460543,1.5137802,1.5154715133087509,1.512210311076612
1617,2.647142073,2.4195256,2.101076,2.5726616918775407,2.5220242,2.422437939559412,2.5271829727271156
1618,1.745112399,1.7797178,1.601527,2.043277449005955,1.7308856,1.8363045759647558,1.8562382518327099
1619,2.957290179,2.4521437,3.148361,2.657048495564114,2.9762058,3.3024278969602903,2.879801824741138
1620,5.190666396,5.4485307,4.292262,4.881887463841474,4.921328,4.816193141839836,4.721443763578453
1621,2.176439103,2.1676173,1.9107021,2.2173337839598792,2.0697753,2.1561653318066867,2.2622129762884686
1622,1.470469295,1.9292687,1.4890947,1.4845196236611424,1.4163405,1.4819739924145119,1.4288807565488608
1623,2.465072438,2.2176912,1.9809697,2.4038291754044745,2.3267503,2.2885623448076036,2.36491327093411
1624,2.898370792,2.525694,2.218486,2.8694724089575248,2.9599419,2.8497065879777925,2.7985145928920887
1625,3.466398982,2.7721105,2.567406,3.074081287357207,3.2338557,3.0231034359145372,2.4814292931313933
1626,3.393138962,3.7340693,3.0658672,3.4518113128172656,3.1671422,3.450688265956233,3.2927353812085256
